title,videolink,like,timespan,userlink,username,uploadtime
阿姨餐后血糖高怎么办。糖化6.5体重合格就行了#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7011411427705605412,614,0:31,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
糖尿病不可怕。但也不要放任不管#健康 #高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7007349958957354271,652,0:39,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
姑娘血糖下降了体重却上升了#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7008785862934662437,753,0:24,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
糖尿病15年体重不降反增#糖尿病 #高血糖 #健康 #王世东 ,https://www.douyin.com/video/7008470704773532958,983,0:44,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
阿姨血糖终于下降了#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7013162655817026823,994,0:24,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
糖尿病血糖高怎么办才好？#高血糖 #糖尿病 #王世东  ,https://www.douyin.com/video/7006935176508951822,1027,0:37,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
姑娘尿里有泡沫如何饮食改善#糖尿病 #泡沫尿 #肾病 #王世东 ,https://www.douyin.com/video/7009096016527920397,1036,0:31,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
3个月糖化终于下降了#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7007719711236443428,1069,0:40,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
尿里有泡沫#肾病#糖尿病饮食来解决#王世东 ,https://www.douyin.com/video/7009202396698103053,1290,0:34,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
做到3点自己在家控血糖#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7013185473635978510,1297,0:27,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
小伙血糖9+主食不敢吃。教您主食如何吃而降糖#糖尿病 #高血糖 #王世东 ,https://www.douyin.com/video/7013163481163631879,1517,0:32,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
大家好我是#王世东。主要擅长#糖尿病 #肾病 #入住  ,https://www.douyin.com/video/7011705246288284959,1571,0:06,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
大家好我是#王世东。我希望跟大家一起分享#糖尿病 #肾病 等相关知识。我会一直贯彻#中医 理念 ,https://www.douyin.com/video/7013240393164737799,1625,0:05,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
早晨血糖低3+胰岛素该停就停 #低血糖 #糖尿病 #王世东  ,https://www.douyin.com/video/7012794844405959950,1741,0:26,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
糖尿病有改善可以吸烟吗#糖尿病 #高血糖 #王世东 ,https://www.douyin.com/video/7009190372630891783,1782,0:29,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
如何更好控制血糖？控制饮食合理作息#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7012151271327075615,2147,0:26,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
餐后血糖高怎么办？换成杂粮会更好#高血糖 #糖尿病 #王世东  ,https://www.douyin.com/video/7013615464119143694,2272,0:27,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
#糖尿病 #高血糖 #王世东 ,https://www.douyin.com/video/7016870875936902408,2367,0:31,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
#糖尿病 #肾病 #王世东 ,https://www.douyin.com/video/7012417668087090439,3324,0:26,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
我今天来直接与大家沟通。请评论留下您的问题#医者仁心 #糖尿病 #肾病 #王世东 ,https://www.douyin.com/video/7008163715069562119,4052,0:06,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
王主任特意抽出时间。为大家解答问题 #糖尿病   #肾病  #王世东 ,https://www.douyin.com/video/7007263365949181221,4113,0:04,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
9月20日的患者。小姑娘空腹血糖7.9确诊为糖尿病。趁着年轻还有机会恢复#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7011301511733054733,5218,0:06,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
今天给大家在线解答。我擅长#糖尿病 #肾病 #高血糖 #王世东 ,https://www.douyin.com/video/7016148763844611358,5606,0:05,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
10秒告诉您餐后血糖多少正常#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7016890941483126047,5696,0:11,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
糖尿病三种常见并发症#高血糖 #糖尿病 #肾病 #王世东 ,https://www.douyin.com/video/7012856700994637069,8386,0:05,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
#糖尿病 #肾病 #王世东 与您沟通,https://www.douyin.com/video/7015838458098797838,8848,0:21,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
10月4日面诊的患者#高血糖 #糖尿病 #肾病 #王世东 ,https://www.douyin.com/video/7013636651188636958,1.3w,0:05,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
23岁10月份刚结婚。出现恶心呕吐还以为是怀孕了#糖尿病 #高血压 #王世东  ,https://www.douyin.com/video/7013615412285836551,1.3w,0:05,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
今天患者比较少#糖尿病 #肾病 #王世东    ,https://www.douyin.com/video/7016945821774105863,1.5w,0:05,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
9月最后一天没有面诊大家快问#糖尿病 #肾病 #王世东 ,https://www.douyin.com/video/7013263942508186917,2.0w,0:06,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
血糖评价标准出来啦。您是否高血糖？#高血糖 #糖尿病 #科普 #王世东 ,https://www.douyin.com/video/7006182499919482142,2.4w,0:15,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
糖尿病家族史不光有坏处竟然也有好处#糖尿病 #家族史 #高血糖 #王世东 ,https://www.douyin.com/video/6999530717864676645,822,0:36,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
餐后血糖13+。可以诊为糖尿病吗#高血糖 #糖尿病 #王世东 #,https://www.douyin.com/video/6999563148403494174,665,0:38,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
22小姑娘。出现呕吐以为是怀孕了#健康 #糖尿病 #高血糖 #王世东 ,https://www.douyin.com/video/7000271410660773150,1.5w,0:06,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
糖尿病患者哪些水果可以吃  #糖尿病  #高血糖 #王世东 ,https://www.douyin.com/video/7000908655650458887,1817,0:36,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
糖尿病患者的3个问题。你都中了哪些呢？#糖尿病 #高血糖 #医学科普 #王世东 ,https://www.douyin.com/video/7002044494090734878,1035,0:33,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
15岁少女被诊为糖尿病。糖尿病越来越年轻化。我们要注意自己的血糖#高血糖 #糖尿病 #医者仁心 #王世东 ,https://www.douyin.com/video/7003143378741382431,1267,0:11,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
无蔗糖食物可以吗#高血糖 #糖尿病 #王世东 #医者仁心 ,https://www.douyin.com/video/7004665204118162719,781,0:30,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
糖尿病偏瘦。如何饮食#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7005111076488580390,933,0:48,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
这三个指标异常。会怎样？#健康 #肾病 #王世东 ,https://www.douyin.com/video/7007979474239229198,1877,0:05,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,3月前
吃了两个月中药后患者亲述感受#中药 #糖尿病 #高血糖 #王世东 ,https://www.douyin.com/video/7000633956651535623,514,0:33,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
高血糖不用怕。有机会逆转#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7003243732459998501,703,0:32,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
血糖9.3患者才发现#高血糖 #糖尿病 #并发症 #王世东 ,https://www.douyin.com/video/7005436109517753607,803,0:38,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
餐后血糖高该如何饮食#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7005481740596710693,834,0:45,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
糖化7+3个月就下降#高血糖 #糖尿病 #王世东 #糖化 ,https://www.douyin.com/video/7002414032082717989,879,0:42,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
血糖稳定了也不要放松警惕。要时刻注意血糖变化防止反弹#高血糖 #糖尿病 #医者仁心 ,https://www.douyin.com/video/7003918100647169292,895,0:47,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
血糖多高有利于逆转？#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7003644125916564766,906,0:37,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
糖尿病17年。怎样才能做到逆转#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7005107206760729864,930,0:48,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
我以前临床时的事情#医者仁心 #高血糖 #糖尿病 ,https://www.douyin.com/video/7003639688091143461,983,0:35,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
年轻糖尿病病患者不用担心。我有办法#健康 #高血糖#糖尿病 #王世东 #年轻人   ,https://www.douyin.com/video/6995483360609029406,1040,0:50,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
空腹血糖多少正常？别划走15秒告诉您#高血糖 #糖尿病 #空腹血糖 #王世东  ,https://www.douyin.com/video/7005480430090652958,1268,0:12,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
餐后血糖12.6。小姑娘心里崩溃#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/7003241092388769055,1297,0:34,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
糖尿病13+。突然间糖化降低了#高血糖 #糖尿病 #糖化 #王世东 ,https://www.douyin.com/video/7000949745619586317,1303,0:26,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
糖化终于下降了#高血糖 #糖尿病 #糖化 #王世东 ,https://www.douyin.com/video/7000950202920094989,1312,0:27,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
糖尿病患者做到这三点。让血糖恢复更好#高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/6998055263529913608,1525,0:32,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
29岁姑娘出现恶心乏力。还以为是因为熬夜#医者仁心 #高血糖 #糖尿病 #王世东  ,https://www.douyin.com/video/7003515271386320142,1629,0:07,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
如何做到6个月控血糖#健康 #高血糖 #糖尿病 #王世东 ,https://www.douyin.com/video/6999438795988897038,1710,0:40,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
请留下您的问题。我亲自给您回答#糖尿病 #肾病 #医者仁心 #王世东 ,https://www.douyin.com/video/7005754149157539103,5651,0:08,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
在加自己测血糖。您做得对吗？#医学科普 #健康 #糖尿病 #王世东 #高血糖 ,https://www.douyin.com/video/6984288874289794312,1144,1:05,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
别划走。血肌酐多少算正常？15秒来告诉您#医学科普#王世东#糖尿病 #健康 #高血糖 ,https://www.douyin.com/video/6988014823753731341,634,0:13,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
糖友们容易饿怎么办？别着急。试试这个食物。又暖胃又解饿！#王世东 #医学科普 #饿 #糖尿病 #食物 ,https://www.douyin.com/video/6990259355899776263,1953,0:25,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
2型糖尿病多年。体重与减轻了。血糖明显改善 #健康#王世东#高血糖  #糖尿病  #医学科普 ,https://www.douyin.com/video/6992099716557245710,800,0:29,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
糖尿病患者错过良机我们该怎么办#医学科普 #健康 #高血糖 #王世东 #糖尿病 ,https://www.douyin.com/video/6992118463800053006,597,0:37,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
糖尿病患者怎么吃。无蔗糖食物需注意#高血糖 #健康 #医学科普 #王世东 #糖尿病 ,https://www.douyin.com/video/6992819252021497095,485,0:32,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
父母糖尿病孩子也会得吗#健康 #高血糖 #医学科普 #王世东 #糖尿病   ,https://www.douyin.com/video/6995071481801755941,962,0:44,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
餐后血糖13+可以诊为糖尿病吗#医学科普 #高血糖 #餐后血糖 #王世东 #糖尿病 ,https://www.douyin.com/video/6995421658815139102,1452,0:29,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,4月前
糖尿病患者做到这四点让血糖控制更好#高血糖 #健康 #医学科普 #王世东 #糖尿病  ,https://www.douyin.com/video/6993131570647387430,0,0:56,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
2型糖尿病肥胖的患者什么运动最合适#医学科普#王世东#高血糖 #健康 #糖尿病 ,https://www.douyin.com/video/6990614590761602340,358,0:31,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
肥胖的糖尿病患者。如何饮食减体重#医学科普 #健康 #高血糖 #王世东 #糖尿病 ,https://www.douyin.com/video/6984966133954678024,525,1:16,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
糖尿病患者这三个症状中药更合适#医学科谱 #健康  #糖尿病 #王世东 #高血糖 ,https://www.douyin.com/video/6990613240535403812,542,0:33,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
经过两个月治L。C肽0.5-3.2#医学科普 #健康 #高血糖 #王世东 #糖尿病 ,https://www.douyin.com/video/6987949586438475044,580,0:16,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
做到三餐前后血糖。外加睡前血糖检测 #糖尿病#医学科普#王世东#高血糖#健康  ,https://www.douyin.com/video/6994264345936973093,716,0:13,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
糖尿病3年依然有希望#医学科普 #健康 #高血糖 #王世东 #糖尿病 ,https://www.douyin.com/video/6989888497817570568,724,0:51,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
2型糖尿病2年。什么情况可以逆转#健康#王世东#高血糖 #医学科普  #糖尿病 ,https://www.douyin.com/video/6990596635407469831,959,0:34,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
2型糖尿病逆转的三个条件#医学科普 #健康 #糖尿病 #王世东 #高血糖   ,https://www.douyin.com/video/6992763882230058253,994,0:43,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
糖尿病患者消瘦。该怎么增加体重#医学科普 #健康 #糖尿病 #王世东 #高血糖  ,https://www.douyin.com/video/6992040639374298375,1000,0:29,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
糖尿病做到这三点胜利就在眼前#健康 #高血糖 #医学科普 #王世东 #糖尿病 ,https://www.douyin.com/video/6994339292155890958,1003,0:39,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
糖尿病患者饮食。需要注意四点#医学科普 #健康 #糖尿病 #王世东 #高血糖 ,https://www.douyin.com/video/6989804965711662373,1025,0:34,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
血糖控制好。还会得并发症吗#高血糖 #健康 #医学科普 #王世东 #糖尿病  ,https://www.douyin.com/video/6994677626656902413,1028,0:34,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
25岁小姑娘得知糖尿病心里难以接受。#王世东 #医学科普 #健康 #高血糖 #糖尿病 ,https://www.douyin.com/video/6989425055297965325,1055,0:31,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
血糖18+依然有解决办法。#健康 #医学科普 #高血糖 #王世东 #糖尿病 ,https://www.douyin.com/video/6984965615064829191,1074,0:38,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
餐后血糖多少正常？别划走。15秒告诉您#健康 #高血糖 #医学科普 #王世东 #糖尿病 ,https://www.douyin.com/video/6995483508139429156,1207,0:15,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
糖化血红蛋白终于达标了#医学科普 #健康 #高血糖 #王世东 #糖尿病 ,https://www.douyin.com/video/6990932442316082463,1218,0:22,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
为什么以前说糖尿病是终身病？ #糖尿病#王世东#高血糖  #健康   #医学科普 ,https://www.douyin.com/video/6989056309400309022,1252,0:36,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,5月前
