3275,嚞,抖音号： 2531927419tdy,,,1524,127,293
3276,浙大四院,抖音号： ZJU4H,浙江大学医学院附属第四医院,有趣、有用、有fun,64,5695,5.8w
3277,浙大医学院沈岳良教授,抖音号： ZJUSYL,浙江大学医学院教授,心血管病理生理学教授。博士生导师  中国生理学会科普委员会委员  浙江省生理科学会常务理事  每周五晚上直播。只科普不诊病,2,53.2w,281.7w
3278,浙江省皮肤病医院,抖音号： zjspfbyy,浙江省皮肤病医院官方账号,浙江省唯一一家省级公立皮肤病医院,8,5278,7089
3279,这！就是街舞,抖音号： 2093472506,优酷综艺《这就是街舞》官方抖音账号,《这！就是街舞》 第四季燃炸回归！全新升级的中外对抗。“明星导师+专业舞者真人秀”的全新赛制。赋予年轻人潮流文化新定义。为爱而战。battle for peace！,147,348.5w,1.3亿
3280,珍姐健康知识,抖音号： w13932667159,,简单就好,611,719,1382
3281,真美国际永远开心赵芝芬,抖音号： 2156409011,,永远正能量感恩抖音这个伟大的平台让我们每一个人都能成为最优秀的自己亲们永远爰你们么么哒谢谢亲友的赞和美评但请亲不要秒赞和连赞  ,6027,3457,19.2w
3282,真心针意李晓光医生,抖音号： dyqw1mtmu58o,北京医院肿瘤微创治疗中心科室主任 李晓光,北京医院肿瘤微创治疗中心科主任  教授、医学博士、博士生导师 美国Michigan大学医学中心客座教授  擅长全身各部位肿瘤微创介入治疗。每年微创手术超2000台  中华医学会/中国医师协会肿瘤消融技术培训与审核专家  世界华人肿瘤医师协会副主任委员  肿瘤急症微创治疗专家委员会主任委员,14,51.0w,169.8w
3283,蓁蓁,抖音号： zz008106,,感恩平台让我们相遇  传播正能量  谢谢你的关注  感谢您给的小爱心,212,328,613
3284,针灸推拿副主任医师白田雨,抖音号： sdslddyybty,山东省立第三医院针灸推拿科副主任医师 白田雨,副主任医师。科主任。中国针灸学会生殖专业委员会常务委员、山东针灸学会耳穴委员会副主委、山东中医药学会小儿推拿委员会副主委。应用针灸、浮针等治疗颈肩腰腿痛、面瘫、失眠、卵巢早衰、不孕症、月经不调。发表论文10余篇。专利3项。主持省厅级课题4项。参与国家课题1项。获省厅级三等奖等4项。获 “山东省优秀医师”、“山东省优秀科主任”等称号。入选齐鲁卫生与健康“杰出青年人才”、山东省中医药高层次人才培育项目。,524,3027,1.9w
3285,震洋健康,抖音号： zhenyangjiankang,震洋健康官方账号,震洋健康聚焦于健康医疗内容输出。目前机构MCN旗下达人都是健康类型的达人；旗下200位健康达人。粉丝5000多万。持续不断输出优质内容。精准健康流量！,924,111.2w,7.0w
3286,整外陈尹医生,抖音号： chenyinyisheng,广东省第二人民医院 整形外科主治医师 陈尹,南方医科大学整形外科博士  公立三甲医院整形外科  正经科班出身从事医美整形科研工作7年+  擅长眼部综合。眼周年轻化。注射项目。脂肪填充等  关注陈大喵 找到最美的你自己,88,2048,5405
3287,整外茹扎医生,抖音号： ruzha,中大附属第三医院 整形科医师 茹扎,正经科班出身。从事医美行业多年  擅长眼综合、注射美容、眼部年轻化、女性私M等  专注于美学研究。良心科普。只说大实话  爱唠嗑。爱分享。爱冲浪,75,3.0w,13.4w
3288,整形安全官,抖音号： longxiao893,北京协和医院整形外科主任医师 龙笑,龙笑 北京协和医院 教授、博士生导师  中国女医师协会整形美容专委会 副主任委员、秘书长  北京医学会整形外科分会、医学美学美容分会  副主任委员  爱美千万条。安全第一条,3,24.7w,51.9w
3289,整形教授白转丽,抖音号： bzl0991,西安交大一附院整形美容科副主任医师 白转丽,医学博士。副主任医师。副教授  曾新加坡中央医院和Camden医学中心访学  中华医学会整形外科学微创美容学会委员和激光学会委员  中国整形美容协会线技术常务理事  陕西省烧伤整形学会青年委员会副主任委员  中国中西医结合学会医学美容西北专家委员会常务委员  主持国家自然科学基金及省部级等各类科研项目6项。发表学术论文46篇,16,9918,4.4w
3290,整形外科医生马杰,抖音号： 347497883,上海市第一人民医院整形外科主治医师 马杰,同济大学硕士  交通大学附属一院主治医生  第九人民医院三年整外进修  踏踏实实做好脂肪这件事。  友情提示：没有其他小号。警惕评论区医托！,111,1.8w,5.4w
3291,整形外科主任医师 董洁,抖音号： Dj18171989803,荆州中心医院整形美容科主任医师 董洁,希望遇见我的抖音号让你更快乐。更美丽  请关注我的抖音号,1060,9.7w,27.0w
3292,整形医生陈晓芳,抖音号： 1796624994,北京市中西医结合医院整形科副主任医师 陈晓芳,北京三甲医院美容外科主任  中国整形美容协会新技术新材料分会委员会理事  中国整形美容协会抗衰老分会理事  中国中西医结合学会医学美容专业委员会注射美容专家委员会第一届常务委员兼副秘书长  中国中西医结合学会医学美容专业委员会新技术新材料分会常委  中华医学会医学美学与美容学分会微创美容学组委员,41,1053,3407
3293,整形医生侴海燕,抖音号： chy2387,河南省人民医院整形外科主任医师 侴海燕,河南省人民医院美容整形科主任医师  专注于眼部整形和乳房整形  关注我。定制你的天然美,81,7.4w,40.8w
3294,整形医生何林,抖音号： hebe556,西安交通大学第一附属医院整形科主治医师 何林,公立三甲医院整形科主治医师  专注于鼻部整形、眼部整形等美容项目  如确有需要。选择正规机构。让权威专家面诊！,71,8.5w,83.1w
3295,整形医生江华教授,抖音号： Dr.Jiang,上海市东方医院整形外科主任医师 江华,中国医师协会美容与整形分会会长  中国医师协会美容与整形分会乳房整形专委会和内窥镜技术专委会主委  上海市整形外科学会主委  专注于复杂性乳房、耳、鼻、外生殖器的再造与整形修复  主编《现代整形外科并发症的处置》参编《现代整形外科学》《实用整形外科学手册》等,33,1.1w,3172
3296,整形医生江艳,抖音号： Drjiangyan,郑州大学第二附属医院医疗美容科主治医师 江艳, 中华医学会妇科整形学会会员  中国整形美容协会精准眼整形专委会委员  豫医院协会美容整形分会委员  私密整形教育研究会会员  擅长：1、眼部手术、自体脂肪填充、形体雕塑、面部微雕、私密整形、注射等各种微整形。  日常分享、所术言论仅代表个人意见,7,3.8w,20.0w
3297,整形医生刘月丽,抖音号： Dr.liuyueli,郑州大学第二附属医院医疗美容科主治医师 刘月丽,三甲医院美容整形科主治医师  擅长：眼、鼻综合整形与修复。面部年轻化。吸脂及脂肪填充等  分享科普知识。一切言论与任职单位无关    注：除了本抖音号。其它号发私信。都不是我院人员。朋友们一定要谨慎、再谨慎,9,15.8w,91.5w
3298,整形医生路会,抖音号： luhuizrzl,中日友好医院整形外科副主任医师 路会, 中日友好医院（国家卫健委直属大型综合性三甲医院）副主任医师   中日友好医院面部整形与注射中心主任   中国整形美容协会鼻整形分会常委   北京医学会医疗事故鉴定专家   北京市朝阳区医疗美容质控专家   日本东京大学形成外科访问学者   擅长:眼鼻整形、面部轮廓重塑（太阳穴、颧骨、下颌角、颏部）   首创“路氏膨体泪沟充填术”  科学言论只代表个人。与本人所在医院无关,24,5.0w,15.6w
3299,整形医生茅广宇,抖音号： zhengxingyis,上海市第六人民医院整形外科主治医师 茅广宇,公立三甲医院整形外科主治医师  中华医学会整形外科分会整形学组委员  中国整形美容协会医美线理事会理事  赴德国 法国 新加坡 韩国等地进行学术交流与访问。并在权威学术期刊发表相关SCI论文数篇  擅长：面部美容 乳房整形 私密整形 腋臭多汗症微创治疗,82,9041,13.7w
3300,整形医生沈胡刚,抖音号： ypp2367,江苏省第二中医院整形外科副主任医师 沈胡刚,公立三甲医院医学美容中心副主任医师  每天分享变美知识  擅长项目：  面部年轻化。全身吸脂塑形及自体脂肪填充  面部五官整形、丰胸  谨防评论区医托。主动私信请勿上当受骗  关注我。变美路上不踩坑,18,1.6w,8.2w
3301,整形医生余建新,抖音号： yjx3977,浙二医院整形科副主任医师 余建新,博士研究生  中国医师协会美容与整形分会疤痕医学分会委员  世界内镜医师协会中国整形外科微创线雕与面部年轻化常务委员  国内外杂志发表文章十余篇  关注我。带你看不一样的整形科普,36,4563,9764
3302,政事儿,抖音号： xjbzse,新京报政事儿工作室官方账号,小细节解码大时政。,14,2031.5w,4.3亿
3303,正哥与涵涵,抖音号： 1942250697,,国家健康管理师  自我逆转糖尿病  多年糖尿病院外管控经验  饮食调理降糖减脂,272,0,2.5w
3304,正江苏,抖音号： jsgdzxz,江苏广电中心站管理部官方账号,了解江苏  记录江苏  这里“正江苏”,17,4.5w,57.7w
3305,正经冷知识,抖音号： Lrwls946,,知道的不多不少不怪你  商务+v：zjszjs1007  ：15523307219  （请注明来意哦）,14,86.9w,1782.1w
3306,正义网,抖音号： zhengyiwang,正义网官方抖音号,传播法治声音 弘扬社会正气,209,643.4w,2.7亿
3307,郑大一附院内分泌与代谢病科,抖音号： zdyfynfm1,,竭诚协助医生之诊治。务谋病者之福利。  ——选自《南丁格尔誓言》,29,901,2456
3308,郑清云,抖音号： zhengqingyun61,,,630,730,785
3309,郑阳(脾胃),抖音号： 1669396072,石家庄市中医院针灸推拿科主治医师 郑阳,日常科普中医小知识,16,21.6w,75.4w
3310,郑永智,抖音号： zyz5048,河南省中医院骨关节科副主任医师 郑永智,河南省中医院骨关节科副主任医师  河南省中医医院骨关节外科专家  硕士研究生导师  擅长:股骨头坏死。膝骨关节炎。肩周疾病的中西医结合阶梯序列治疗  膝肩踝等关节半月板。韧带运动损伤的微创治疗  膝。肩。髋。腰。踝。颈等关节疼痛的综合治疗  髋。膝。肩关节疾病的终极人工关节初次置换  翻修术,2,4.8w,15.2w
3311,郑院长,抖音号： me202101,,从事健康管理工作二十余年健康减脂。不节食。进群领取免费食谱直播时间：周二。周四 晚7：10                       周日下午1：30,453,2.1w,3.4w
3312,郑州大学附属郑州中心医院,抖音号： ZZDXFSZZZXYY,郑州大学附属郑州中心医院官方抖音,病人的需要是第一位的！,65,3.1w,21.9w
3313,郑州二院,抖音号： zzsey,郑州市第二人民医院官方抖音号,呵护眼睛  关爱心灵  生活可以这样美好,106,3833,2.8w
3314,郑州玖叶生物科技,抖音号： Xbox0409,,科普细胞科学小知识  健康管理。重防治  感谢关注。感恩平台,2,22,80
3315,郑州人民医院,抖音号： zzrmyy,郑州人民医院官方抖音账号,一家有温度的医院,17,2.1w,6.8w
3316,郑州市第七人民医院,抖音号： zzsdqrmyy,郑州市第七人民医院官方抖音账号,郑州市心血管病医院（郑州市第七人民医院）始建于1986年。前身为郑州市心血管病研究所（医院）。1991年1月。郑州市心血管病研究所与郑州市泌尿医学研究所合并。成立郑州市第七人民医院。,32,1.1w,8.9w
3317,郑祖峰主任,抖音号： jksdd,山东省中西医结合医院妇产科主任医师 郑祖峰,山东中医药大学第二附属医院  山东省中西结合医院  妇产科主任医师 教授  职 称：主任医师、教授  职 务：硕士研究生导师  社会兼职：  山东中医药学会妇科专业委员会委员  脉学专业委员会委员  山东中西医结合学会生殖专业委员会委员  研究方向与专长： 妇科疾病的研究,14,6.6w,27.1w
3318,知了干细胞,抖音号： zhiliaoshengwu,,欢迎来到神秘的人体世界。  一起来围观细胞的繁衍兴衰吧！  干细胞存储  薇: ZLSW703,63,9.2w,106.7w
3319,知足常乐,抖音号： 1810928487,,知足常乐,5034,2696,1.2w
3320,知足常乐@@陈,抖音号： aaa78690,,,368,96,74
3321,脂肪教授徐扬阳,抖音号： kele97977,郑州大学第五附属医院整形外科主治医师 徐扬阳,一个有态度的整形工作者。崇尚自然美学  主攻：脂肪填充。吸脂塑形。形体雕塑  学会科学理性求美。不盲从不顺从  友情提示：警惕评论区中医托出现,1,23.8w,111.3w
3322,执业兽医师吴俊强,抖音号： WJQ20080204,,安信禽药技术总监。执业兽医师！  从事畜牧业17年。毕业至今一直从事临床一线饲养管理与疾病防治！  实实在在的干货。助推养户奔小康！  专业专注专长更专心服务养禽业。让天下没有难养的鸡！  欢迎各位养殖朋友私信交流V19937152966  做养禽路上的照明灯。为养禽业保驾护航！,1253,625,3359
3323,植提桥说配方,抖音号： q1667062243,,植提桥法规释义官 Lisa 翟  健康食品开发20年经验  制药工程&分析专业  带您了解食品法规和开发技巧,94,992,1486
3324,直播聊城,抖音号： lctvzblc,聊城市广播电视台,知聊城。观天下!  关注、点赞、转发。么么哒！  线索提供：lctvtg@126.com,73,122.6w,4631.2w
3325,只关于搞笑,抖音号： mudizhilv,,只关于搞笑,71,68,1946
3326,志明与春娇们（专注女性健康瘦身）,抖音号： 80307043332,,专注女性健康瘦身  我是志明 一个被春娇们围绕的健身教练  Ace—3Hfit减脂教练  MFT格斗认证  KBC level1壶铃国际认证课程  奥力来EFTC认证  国家职业健身教练资格证书  ACE—CPT美国运动委员会私教认证,29,1648,9970
3327,志胜营养师,抖音号： zzs5289,,志胜｜健康科普达人、七彩商学院CEO          原创电台栏目《减肥胜经》播放超2000万          累计影响10万+人健康饮食瘦身          专长体重管理、慢病膳食调理          “100天健康重塑打卡社群”发起人,185,120,64
3328,智慧科技迷,抖音号： 2220530762,,分享全球的科技、科学、互联网、创新、发明、设计、以及与之相关的公众人物！  不带货。请勿打扰  请邀请去企鹅的那些人别打扰。谢谢,1,24.4w,348.7w
3329,智慧人生.,抖音号： 138730010,,谢谢你的关注,29,4.7w,28.5w
3330,智融科技,抖音号： 69195907140,深圳市智融科技有限公司,,2,1619,229
3331,中公卫生人才培训网,抖音号： yixue99,中公卫生人才培训网官方账号,咨询考情、资料及课程。可私信呦～  请不要连续点赞作品。谢谢,21,10.0w,25.9w
3332,中国长安网,抖音号： 579159389,中央政法委官方新闻网站,安哥是正能量！,87,3248.6w,11.4亿
3333,中国地震台网,抖音号： zgdztw,中国地震台网中心官方抖音号,自动发布最新地震信息,6,181.5w,166.5w
3334,中国反邪教,抖音号： V5610610,中国反邪教官方抖音号,正能量的无邪君了解一下！,8,169.6w,1398.7w
3335,中国妇女报,抖音号： ZGFNB,中国妇女报抖音号,11月26日上午11点直播带货。欢迎关注～,10,39.7w,616.9w
3336,中国家庭报,抖音号： zgjtb,中国家庭报官方账号,中国家庭报社隶属于国家卫生健康委员会。是国内首个立足健康中国战略、服务4亿家庭健康的专业媒体。《中国家庭报》运用最权威的健康政策知识。提供最实用的家庭健康服务。传承时代精神、弘扬家风文化。是中国家庭健康信息发布、产业连接和文化展示的权威平台。,40,65.0w,209.5w
3337,中国经济网,抖音号： 1369597357,中国经济网官方账号,传递有价值的信息  合作QQ：1827146078  投稿邮箱：cecnnews@163.com,1,2178.7w,7.4亿
3338,中国警察网,抖音号： jingchawang,中国警察网官方抖音号,警界最强音 传播零距离,229,620.4w,1.3亿
3339,中国军网,抖音号： zgjw81tv,中国人民解放军新闻传播中心网络部官方抖音号,精神抖擞。记录强军新时代。  投稿邮箱：zgjwkd@qq.com,0,2695.8w,6.1亿
3340,中国老花朵,抖音号： 187143892,,生活可以五颜六色。不可以乱七八糟！,166,150,452
3341,中国农技推广,抖音号： zgnjtg,农业农村部科技教育司官方抖音账号,中国农技推广信息平台新媒体。搭建农技人员、农业专家和农民的信息沟通桥梁！,4,42.0w,225.6w
3342,中国青年报,抖音号： ChinaYouthDaily,中国青年报社官方账号,奋斗的青春最幸福  投稿邮箱：junshibu@vip.126.com,22,2443.5w,13.9亿
3343,中国食品安全网,抖音号： 2247399666,中国食品安全网官方账号,中国食品安全报社官方网站。中国食品安全唯一中央网络媒体。普及食品安全知识。传播健康饮食文化。  新闻线索：yanqi828trust（微信）  cfsnqiangguo163.com,16,463.7w,3687.4w
3344,中国食品报报道,抖音号： zgspbjycy,中国食品报社,中国食品报大健康事业部出品  投稿新闻线索V：zgspbbd,8,46.8w,216.5w
3345,中国食品观察,抖音号： zgspaqwhwjx,中国食品安全网《好物精选》栏目官方账号,中国食品安全网  中国食品安全领域主流媒体。引领食品安全舆论导向。提升人民群众健康水平！  精选全国各地美味食品。传播食品安全健康知识。  直播时间: 1月3日19:00-1:00准时直播“新粉福利专场”  商务合作：15810096991（同VX）  食安粉丝团:saxzs1(快来找我～),27,84.1w,803.3w
3346,中国食品网,抖音号： zgspw,中国食品报社,中国食品网：聚焦食品权威发布。汇聚热点新闻纵横。同筑食品安全。共享幸福你我。一起参与。共同分享！  新闻线索：cnfoodnet_zg@163.com,21,178.6w,1280.1w
3347,中国天气,抖音号： 1019600812,中国天气官方抖音号,天气通讯社。百姓贴心人。  每天更新《中国天气预报》  周二《风云古谈》《气象周报》  周五《四季小厨》  周三周六《小牛顿气象台》  周五《花花天气》  每个节气第一天更新《节气气象馆》  不定期更新《了姐涨知识》《首席有话说》,33,114.4w,648.9w
3348,中国网,抖音号： 787874450,中国互联网新闻中心官方抖音账号 ,关注我。总有一些温暖与你不期而遇(✿◡‿◡),51,1765.1w,4.0亿
3349,中国新闻周刊,抖音号： chinanewsweek,中国新闻周刊官方账号,这里是《中国新闻周刊》。我们是有料、有聊、有趣的周刊君。,9,592.9w,4923.6w
3350,中国一带一路网,抖音号： ydylgov,中国一带一路网官方抖音号,传递信息 沟通文明 合作共赢,9,235.1w,2866.2w
3351,中国医科大学附属第一医院,抖音号： cmu1h1908,中国医科大学附属第一医院,关爱 诚信 求真 探索,70,7245,4483
3352,中国医疗保险,抖音号： 337811228,《中国医疗保险》杂志社,《中国医疗保险》杂志社官方账号,91,87.0w,154.7w
3353,中国医学科学院血液病医院,抖音号： dypoz2oqyypz,中国医学科学院血液病医院官方账号,中国医学科学院血液病医院（中国医学科学院血液学研究所）创建于1957年。是我国目前最大的集医疗、科研、教学、产业于一体的国家级科研型血液病专业医疗机构（三级甲等血液病专科医院）。所院确立了以国家血液系统疾病临床医学研究中心和实验血液学国家重点实验室双轮驱动的发展模式。自评选以来。连续十二年荣获中国医院专科声誉排行榜（血液学）第一。连续八年荣获中国医院科技量值排行榜（血液病学）第一。,30,2017,2308
3354,中国医药报,抖音号： dy5f0ctuzlr1,中国医药报官方抖音号,国家药监局主管、中国健康传媒集团旗下的权威行业媒体。  投稿请联系:sp@health-china.com,4,11.0w,2.9w
3355,中国营养保健食品协会CNHFA,抖音号： 708093914,中国营养保健食品协会官方账号,打造独特气质的社会组织,15,1727,9863
3356,中国政府网,抖音号： zgzfw,国务院办公厅中国政府网官方账号,你身边的中央人民政府,0,1335.2w,4286.1w
3357,中国质量新闻网,抖音号： zhiliangxinwen,中国质量新闻网官方账号,关注市场监管 讲好质量故事  合作：zhiliangpinpai  投诉维权联系邮箱：lxwm@cqn.com.cn,51,467.8w,1646.8w
3358,中国中医药出版社,抖音号： zgzyycbsyxgs,中国中医药出版社官方抖音账号,成立于1989年。直属于国家中医药管理局  国内规模最大、最具权威的中医药专业出版机构  “全国百佳图书出版单位”  “全国首批养生保健类图书出版资质单位”  立足中医药内容产业。关注健康与文化传播,146,7.3w,29.2w
3359,中华中医药学会,抖音号： ZHZYYXH,中华中医药学会官方账号,中华中医药学会官方中医科普平台  国家中医药权威健康科普平台  国医大师、三甲医院名中医分享中医知识  专家直播：每晚19：30,0,34.5w,96.2w
3360,中科院大连化物所,抖音号： dicp1949,中科院大连化物所官方抖音账号,我是一个基础研究与应用研究并重、应用研究和技术转化相结合。以任务带学科为主要特色的综合性化学化工类研究所。欢迎来我家做客！,12,6943,2584
3361,中科院之声,抖音号： CAS1949,中国科学院官方抖音账号,中国科学院官方账号,16,120.8w,206.7w
3362,中科院中国科普博览,抖音号： kepubolan,中科院科普云平台抖音账号,谁说科学家不玩抖音？我是科抖。关注我们。与科学同行！,73,86.6w,236.1w
3363,中粮我买网,抖音号： womaiwang,中粮我买网官方账号,直播时间：每个工作日「下午3点40-5点10」  直播内容：回馈粉丝。美食相送  庄庄是我司新媒体运营经理。给大家带来最真实的我们  忠于国计良于民生。全球产业链用心好产品,6,8.6w,13.3w
3364,中南大学湘雅二医院,抖音号： 1026350112,中南大学湘雅二医院,,98,3.0w,25.7w
3365,中南大学湘雅三医院,抖音号： 1341499929,中南大学湘雅三医院官方抖音号,中南大学湘雅三医院官方抖音,56,3.4w,23.0w
3366,中农集团（最近没空直播）,抖音号： znmuye,河南中农科技集团有限公司,想养羊的朋友或当你遇到养羊难题解决不了的时候            教你养好羊                     zhongnongmuye ,237,10.1w,21.5w
3367,中日友好医院骨科孙伟教授,抖音号： 1660337779,中日友好医院骨科主任医师 孙伟,中日友好医院骨科主任医师 博士生导师 二级教授  从事骨科临床20余年  擅长股骨头坏死保髋治疗、人工关节置换及骨肌疾病冲击波治疗等  国际冲击波医学联盟主席  中国微循环学会骨微循环专业委员会主任委员,292,3.3w,9.2w
3368,中日友好医院王燕,抖音号： zhongyiwangyan,中日友好医院中西医结合科医师,简单介绍一下自己：职称主任医师 教授 中日友好医院留学生及研究生指导导师 毕生专注心脑血管疾病研究与治疗 中日友好医院中医老年病科专家 国医大师张灿岬教授的开山弟子 国家中医药管理局中医内科学术带头人 本人擅长运用中医中药治疗冠心病、心绞痛、心梗、心肌缺血、颈动脉斑块、房颤、早博、高血脂症、高血压、糖尿病、脑梗、脑出血后遗症、脑供血不足、水肿等心脑血管疾病  谢谢大家关注！,255,72.4w,212.2w
3369,中日友好医院郑丽华,抖音号： 1274567475,中日友好医院肛肠科副主任医师 郑丽华,中日医院肛肠中心副主任。主持肛肠科二部工作  医学博士。第四批全国名老中医药专家继承人  副教授。硕士生导师  世界中医药学会联合会虚实挂线专委会 会长  世界中医药学会联合会 外科专委会 副会长  中华中医药学会肛肠分会常务理事等,102,2.4w,3.3w
3370,中山大学附属第六医院生殖中心,抖音号： newivf,中山大学附属第六医院生殖医学研究中心官方帐号,中山大学附属第六医院生殖中心(简称：中山六院生殖中心)是广东省规模最大的生殖中心。由著名生殖专家梁晓燕教授创立。公立三甲医院。拥有从试管婴儿到生殖外科手术最完整的临床治疗技术链。包括一、二、三代试管、顽固性子宫内膜菲薄及粘连的综合治疗、巨大子宫腺肌症的保宫手术治疗、卵子成熟障碍的体外成熟技术、全年龄段的肿瘤患者生育力保存、无精症的显微取精、中医系列理疗及安胎保胎等。常规试管婴儿成功率高。并擅长处理其他中心无法治疗的疑难病例。,2212,28.6w,88.7w
3371,中山大学附属第一医院,抖音号： zsyydyh,中山大学附属第一医院官方抖音账号,中山大学附属第一医院官方账号,0,2.6w,6.3w
3372,中山一院教授张诗军,抖音号： zhangshijun88,中山大学附属第一医院中医科主任医师 张诗军,广东省名中医  中山大学附属第一医院主任医师、教授、博士生导师  广东省中西医结合学会副会长  擅长应用中医药在癌症术前、术后的辅助治疗。在预防肝胆、食道、胃肠、胰等消化道肿瘤术后复发积累了丰富的临床经验。,143,21.5w,44.0w
3373,中文童话故事,抖音号： zwthgs,,+v:jujuaab  #中文童话  #睡前故事  #动画片  #枕边故事,17,5470,1.6w
3374,中吴网,抖音号： czsjt01,常州中吴网官方抖音账号,常州生活服务云平台  合作联系VX：llkkzda_,280,1145.7w,6.9亿
3375,中西医肺病专家贾维,抖音号： jiawei1970,上海市中西医结合医院呼吸内科主任医师 贾维,医者。不忘初心,307,16.9w,68.1w
3376,中西医刘海生博士,抖音号： 925262022,齐齐哈尔医学院附属二院神经外科主任医师 刘海生,刘海生。医学博士。博士后。主任医师。副教授  清华大学硕士研究生导师；  神经疾病与精神卫生杂志编委；  承担了国家自然科学基金、全国博士后科学基金、首都医学发展基金、清华裕元医学基金等多项课题。发表论文50余篇。参编专著2部。  擅长：糖尿病神经病变、糖尿病足、面瘫、面肌痉挛、三叉神经痛、腰颈椎疾病、舌咽神经痛、垂体瘤、视神经损伤、脑脊液鼻漏、神经麻,302,4684,6217
3377,中喜影视剪辑,抖音号： wei980412,,,58,314,544
3378,中医安鹏,抖音号： zhongyianpeng,西安交通大学第二附属医院中医科副主任医师 安鹏,一个热爱生活并致力于让中医生活化的老中医  日常分享女性健康、脾胃、日常养生等健康知识  大家有健康问题尽管提  每天一点点。健康不止一点点！  南方健康科普大使,47,31.4w,83.4w
3379,中医白兰地,抖音号： bailandidf,中国中医科学院西苑医院综合科副主任医师 白兰地,私信较多被限制。大家有问题可以进我的粉丝群。谢谢！  优秀党员  从事中医临床研究工作40余年  《中华现代皮肤科杂志》专家编委会编委  擅长银屑病、毛囊炎、黄褐斑、严重痤疮、带状疱疹、皮炎湿疹、荨麻疹等各种疑难皮肤病；脾胃病、失眠、便秘等内科杂病。,54,61.2w,89.7w
3380,中医博士后李树明,抖音号： 836849985,北京中医医院疼痛科副主任医师 李树明,医学博士、博士后、副教授、硕士生导师  首都医科大学附属北京中医医院疼痛科副主任医师  留日十载。中日两国执业医师  中华中医药学会针刀分会常委  中华中医药学会新媒体科普专家  中国中医药研究促进会针刀分会副秘书长  央视健康之路嘉宾  北京电视台生活频道全民健康学院嘉宾  北京卫视养生堂嘉宾,31,131.0w,369.8w
3381,中医博士战佳阳,抖音号： Zhanjy355,辽宁中医药大学附属医院中医内科主任医师 战佳阳,中医学博士  硕士研究生导师  辽宁中医药大学副教授  擅长诊疗：月经不调、痛经、闭经、不孕不育、更年期综合征、多囊卵巢综合征、男性阳痿、早泄、遗精、前列腺疾病、失眠、便秘、慢性胃炎、胆汁反流、肠炎、胆囊炎、阴囊潮湿、咽炎、鼻炎、心脏神经官能症等各类疾病。,511,60.5w,101.6w
3382,中医蔡主任,抖音号： Dr.caixianbing,深圳市妇幼保健院针灸推拿科科室主任 蔡贤兵,深圳市卫健委健康教育科普专家  妇科界的针灸医生针灸界的妇科医生  中国中医药研究促进会非药物疗法分会副会长  广东省针灸学会穴位埋线专委副主委  深圳市医师协会盆底整合康复专委会主委  擅长治疗妇科生殖及产后相关疑难疾病。持续为您分享女性健康。肌骨疼痛。中医养生等科普知识！,32,49.7w,175.0w
3383,中医柴江平教授,抖音号： 25308789239,中华中医药学会中医诊断学分会委员 柴江平,中国中医药信息学会专科专病诊疗分会会长  擅长：治疗不孕不育。免疫系统疾病。心脑血管疾病、各类肿瘤疾病、各种疑难杂症有独到之处。并取得良好的效果  关注我。多一个懂中医的朋友  医学科普。仅供参考,53,4.3w,29.6w
3384,中医陈雷,抖音号： zhongyichenlei21,鞍山市中医院内科门诊主治医师,中医学博士。硕士研究生导师  出版《陈雷讲经方》、《伤寒论脉法》  每晚8点直播,638,172.6w,368.5w
3385,中医陈其华医生,抖音号： chenqihua120,湖南中医药大学第一附属医院外科主任医师 陈其华,湖南中医药大学第一附属医院中医外科国家级二级教授  主任医师、医学博士、博士生导师、  第六批全国老中医药专家学术经验继承工作指导老师。  现任世界中医联合会男科分会委员、中华中医药学会男科分会委员、中国中西医结合学会男科分会委员  擅长治疗：中西医结合方法研究和诊疗外科常见疾病和疑难病症；中医养生保健。特别擅长泌尿生殖疾病、男科疾病和男女保健,278,47.4w,66.0w
3386,中医陈医生,抖音号： xiaoguanghui120,湘潭市第一人民医院中医肛肠科主任医师 陈旺,主任医师。湘潭市名中医  湘潭市第一人民医院中医一科主任。  湖南省中西结合学会肛肠专业委员会副主任委员  湖南省首批中医肛肠学科名专家。湖南省中医肛肠学科名医工作站。  从事临床工作30年  擅长运用微创手术结合中医药治疗各种肛肠疾。便秘、应用中医辨证治疗胃肠道疾病。糜烂性胃炎、慢性结直肠炎、克罗恩病、溃疡性结直肠炎、大肠黑病变,45,131.4w,336.5w
3387,中医崔医生,抖音号： Cyystzt,株洲市中医伤科医院膝关节科主治医师,但愿世上无人病  宁愿架上药生尘  希望我的视频能帮到你,5,4.5w,13.0w
3388,中医董博士,抖音号： dongdaifu,天津中医一附院针灸科主治医师 董正妮,天津三甲医院针灸科医生 中医学博士 董正妮  全抖音最温柔的中医女博士  不提供医学诊疗建议。如有不适请线下就医  《中医董博士给中国人的养生指南》作者   中国针灸学会穴位埋线委员会委员  本人言论与所在单位无关  主动联系你私信你的都是骗子。谨防受骗  擅长中医经络调理。科普弘扬中医文化,10,448.8w,1624.3w
3389,中医儿科佘继林,抖音号： shejilinzyek,北京中医医院儿科主任医师 佘继林,首都国医名师、国家级名老中医！  擅长：小孩生长发育、注意力不集中、多动症、抽动症、过敏体质、久咳、久喘、久泻、便秘等儿科疾病中医诊治有丰富临床经验！,1179,73.7w,124.7w
