URL,文本,iD,Title,introduction,following,follower,recommendation_like,products,disclosure
https://www.douyin.com/user/MS4wLjABAAAAWiZ3iifnTaTbyLmIyrzUnWrJPI5xgEw2vvwxd1gmPTM,悍将运动i鑫仔,抖音号： 94987969,,"分享运动及理论，视频每天更新
职业健身搏击教练，可定制线上减脂计划
厦门地区可上门教学（健身减脂，搏击）
一对一指导 ：xinzai310",93,290,1999,235,
https://www.douyin.com/user/MS4wLjABAAAAWjO1BeyQ5fkG3CLxOyVK937UeHPgdtoDhhoJCL4d2fE,大连市第七人民医院,抖音号： dlsdqrmyy,大连市第七人民医院,励业精医，崇德济民,3,717,1614,37,11
https://www.douyin.com/user/MS4wLjABAAAAwLuitTugHsQ4nLPUEMkT441hei5ZT3pyZBZcrfkSyDk,河北医科大学第一医院,抖音号： HBYKDXDYYY,河北医科大学第一医院,崇德精术博医济世,241,4.8w,49.5w,632,945
https://www.douyin.com/user/MS4wLjABAAAAwN3XAEeHZeo3_oXzFjDKRGUdPgmUbfKX7cxr2EIpZT6Hzj2aRjIXzoip1xAPCCie,甲状腺专家关崧主任,抖音号： Drguansong,北京中医药大学东方医院内分泌科主任医师 关崧,"北京中医药大学东方医院甲状腺专家、主任医师
长期从事甲状腺疾病专业医疗、教学、科研工作25年，擅长治疗甲状腺结节、甲亢、甲减、亚甲炎、桥本氏甲状腺炎、甲状腺癌术后调理等甲状腺相关疾病。",100,11.5w,26.4w,353,
https://www.douyin.com/user/MS4wLjABAAAAWN41JM-snxDWdy8lRppkMgQlkxqoVwzJpyQwR3urCNk,w风,抖音号： 2019693920,,,0,1,3,31,0
https://www.douyin.com/user/MS4wLjABAAAAWp2HfxBpY9IAkR9iS_KhBA-uXFGQg3cfMIADgcH3sLY,华西司马秀田博士,抖音号： 56166224543,四川大学华西医院神经外科副主任医师 司马秀田,"华西医学博士
华西医院功能专业医疗组长
擅长微创三叉神经痛、面肌痉挛等手术
其中包括特色的介入微球囊压迫术，针眼大小的手术只需要10分钟左右和开颅微血管减压手术
舌咽神经痛、癫痫等手术的术前评估和精准的手术微创治疗。对传统的脑膜瘤、胶质瘤、转移瘤等机器人导航精准定位，立体定向活检明确病变性质，沉淀了多年丰富的临床经验
致力于手术的微创精准治疗，推进医学科普
本人言论与所在单位无关",108,14.0w,58.9w,131,
https://www.douyin.com/user/MS4wLjABAAAAwRLofF4feCPokTq_xuVCWiA4dykbrsOiBFSUq1HtDsQvDo8txHa-krcKhMT7E8TM,医路通湖南分校朱老师,抖音号： dylvx2udbnjf,,相信医路通，医考必成功,38,34,65,30,
https://www.douyin.com/user/MS4wLjABAAAAwS1c440N2zauAfKBwjnRQf1nqVeLv6rkY2W0ER0M3wcHnfrkL-As6Ol_JA5wqp2t,熊老师养生餐,抖音号： yls10018,,健康养生的加油站，分享实用的养生知识。,24,1349,3282,20,
https://www.douyin.com/user/MS4wLjABAAAAwTFMLUioBlUtozXXF5gXdKWMczGrowp98XjRIgTsthEbimJkHtj0VIKymEL4YaLA,首汇农业,抖音号： MyFarm.fresh,首汇农业认证账号,首汇农业是一家致力于成为中国家庭首席营养官的企业，在中国家庭消费升级和农业产业升级的大背景下，团队始终秉持一颗诚恳服务的本心，着力实现“从田间到餐桌”的食品全生命周期的质量管理，努力搭建起一个造福农民和消费者的信息化平台，以爱心、诚心和恒心真正做到“让耕者安心，让食者放心”。,26,6356,1.1w,153,
https://www.douyin.com/user/MS4wLjABAAAAWtScm00e1W9Fk5OTEANiuAzMqkEoHYGNOYEeKX83jpA,小欣欣的小世界,抖音号： 138520365,,太原恒程博瑞汽车配件有限公司  欢迎各位朋友光临,3622,1228,1.4w,499,
https://www.douyin.com/user/MS4wLjABAAAAwUUzucGkjRabv8foynucgOu4QYt3sHMa2QMv7WgistTKQ8HeYVc0Xs0Z50elBpbB,郝教授,抖音号： DrHaoyu,北京中医药大学东方医院综合科主任医师 郝钰,"北京中医药大学教授
主任医师 医学博士 博士生导师
获中华中医药学会科技奖和中华医学会科技奖
擅长中医药治疗：失眠、抑郁症、焦虑症、更年期综合征、神经衰弱、神经官能症、双相障碍、植物神经紊乱等心身疾病和亚健康状态。",164,40.1w,138.1w,280,
https://www.douyin.com/user/MS4wLjABAAAAwWg6yUBodkFGoK5Xo59CXxPnsIIvGHMXe99Ay5xTUS4,影像科孙静医生,抖音号： sundaifutushuo,医学影像诊断中心主治医师 孙静,"影像科医生，上海三甲医院十年工作经验，专注于肺结节影像诊断。
肺结节出诊：虹口院区（虹口区中山北一路1111号3号楼），每周四、周五全天（法定假日除外）。",75,241.5w,1404.8w,531,1214
https://www.douyin.com/user/MS4wLjABAAAAwZERFXjbxbkgUkSkUdQ96WmfU-qrFVi2AAx2650deaOXbRf47o_Oup41cYzSfZBW,看健康,抖音号： See_Health,,"生病了，看医生；
想健康，看健康；

请关注@看健康。",2124,1184,1520,71,
https://www.douyin.com/user/MS4wLjABAAAAx1HwYKR2bGWwEpfA5q7UyomTmBQfRnGvF17dxaG7X96zktHKKlLdehNp8AtJmk8K,儿科医生叮叮,抖音号： DoctorDing,北京大学人民医院儿科主治医师 丁明明,"北京大学人民医院儿科 主治医师
毕业于北京大学人民医院 博士
多次获得院级优秀教师奖
2020年获抗疫先进个人奖
普及实用的科学的婴幼儿喂养，育儿知识
擅长儿科常见病的诊治:儿童血液疾病，小儿腹泻,小儿流行性感冒发烧,小儿肺炎等儿童常见病。",0,110.4w,531.6w,47,
https://www.douyin.com/user/MS4wLjABAAAAX2My8W_WapFA_b_BsENGu5ClFg_SQr7ZxGgGTQsiiMw,小冯说药,抖音号： 1235606304,,"融合、实践、创新。
药学科普，用药安全，仅供参考。
坚持是一种信仰，专注是一种态度。
本人言论仅代表个人观点与单位无关。
呼吁药师社会价值，树立药师职业形象。
庆众安康，仁义天下。
健康成就未来！
谢谢点赞支持！",2162,570,1016,10,
https://www.douyin.com/user/MS4wLjABAAAAX4QDxL8fC_DWcAAP_Dl4eAqSIMkGCaJjPDLDR3yKnZP10ycYsGGK8ICMkiho0Bvf,绍能一堂,抖音号： liushaoneng,广安门医院脾胃病科主任医师 刘绍能,"中国中医科学院广安门医院脾胃科主任医师
博士研究生导师
从事消化疾病的临床工作30余年，擅长消化性溃疡、慢性萎缩性胃炎、功能性便秘、胃食管反流病、肝硬化等消化疾病的诊治。
中医博深处，细嗅见真章",31,1431,5101,57,
https://www.douyin.com/user/MS4wLjABAAAAxAtF_8_90--HANrgTGfAHwFVokDYGl3ym924oBtJp7yAPrUcTZYsnsQBvlWuoDHY,肥胖与糖尿病自然康复,抖音号： wky2001,,不吃药不打针不花钱，帮助你自然康复，享受人生！,364,407,1955,97,3948
https://www.douyin.com/user/MS4wLjABAAAAxb6LnjJHQsaDY9L2k-7mnHGJDnL4hR3GCKB5tqgcjP4,医药卫生报—抖健康,抖音号： yywsb,医药卫生报社官方账号,,2,23.5w,140.8w,1018,
https://www.douyin.com/user/MS4wLjABAAAAXEpWBVOjLKZf0kDybQABCxpSPWbqxZSMo_FxaqmbkSg89gcVyEXJ6tOqTtnUwNK7,主任,抖音号： Dr.HQH,河南省人民医院生殖科主任医师,"健康所系 生命相托 因为相信 所以坚定

：仅此一个账号，无任何小号
除本抖音号以外私信大家的账号均不是本院人员！！！！",51,3.1w,12.7w,230,
https://www.douyin.com/user/MS4wLjABAAAAxEW3mJuPJomqU3YSN6rvHQ0Cxe-RYs_HxuT4xfuSBZQ,中医心血管赵鹏大夫,抖音号： 53312284927,北京中医药大学东直门医院内科副主任医师 赵鹏,"北京中医药大学东直门医院副主任医师、医学博士
现任中华中医药学会心身医学分会秘书长
师从世界心身医学会会长久保千春教授
师从中国中医心身医学创始人赵志付教授
主持多项国家级课题、发表多篇中英文论文与科普文献
获得世界心身医学会青年研究者奖
►专业擅长:运用中西医结合手段治疗高血压、高血脂、冠心病、动脉斑块、心率失常、心脏神经症、失眠、焦虑症、抑郁症等",1,21.9w,53.0w,179,
https://www.douyin.com/user/MS4wLjABAAAAXfHO1My4IccC9NutDj7_7W5GFjSqWHKlKk5Ju_MgPGI9p3PSQIu0FLtLLR4T8f0S,糖尿病逆转邹大进教授,抖音号： zoudajinyishen,上海市第十人民医院内分泌科主任医师 邹大进,"中国首届国之名医，从医近40年
中华医学会糖尿病学分会 - 前副主委
《2型糖尿病逆转中国专家共识》发起人
《中华糖尿病杂志》 - 副总编辑",19,37.1w,150.4w,520,
https://www.douyin.com/user/MS4wLjABAAAAxFKiuvpb4FJuaCqQXSgMCzsmZ-pSqiXBBSmwFL8aJsODCg4hGYVaRv-Zr2uUAq87,心血管内科—汪蓓蕾,抖音号： woshiwangbeilei,安徽省立医院心血管内科主治医师 汪蓓蕾,"心血管内科医疗工作十余年
跳不息，健康不止
专注汪医生，关注心血管健康",64,25.3w,62.5w,219,
https://www.douyin.com/user/MS4wLjABAAAAxgoSaAkYd1g4gTbrnvEFcOez-9oh5UFtmC_kdwE3jXk,足球世界peace,抖音号： 113046265,,"每天持续更新足球精彩视频
你的喜欢就是我的创作动力
如果你也喜欢足球
关注我，每天给你带来快乐",61,7.4w,201.4w,138,
https://www.douyin.com/user/MS4wLjABAAAAxjl17z-31dXFiJJ9eeXPZyHrn6OvqpCoXa-cK6j3npU0p2Y4vVhqtfLgPYEkLgzJ,糖尿病专家顾耀,抖音号： G38991245,上海市第十人民医院内科主任医师 顾耀,"中华医学会糖尿病分会委员
中国食品药品监督局新药评审专家
上海科技进步奖评审专家
擅长：内分泌疑难杂症诊断、重危病人抢救",2,9.7w,43.1w,111,
https://www.douyin.com/user/MS4wLjABAAAAXPcEH-h0e4Ae6c7M2kuz6H_4tqB9E9bBasp8km1Z2rk49f7-EC-yW2pNOpv_ppMr,小辉聊健康,抖音号： xhjk2021,,"生活科普，美食科普！
舌尖上的健康！",158,105.3w,278.1w,266,
https://www.douyin.com/user/MS4wLjABAAAAXpPKGJlF1htoHMLHcVMXKwsNzm9lTfmn-QjSe7_odhtn75BrKiAN8-ONXG12AqCQ,user4847944742208,抖音号： Karenzlt,,,0,18,85,47,
https://www.douyin.com/user/MS4wLjABAAAAxQRV8lRXjPc3TO2eeXPdfQLxnqAHyqdtMqzSByAyq50,内分泌科谢培凤医生,抖音号： xiepeifeng010,北京中医药大学东方医院内分泌科主任医师 谢培凤,感谢你的关注,9,1116,4810,60,
https://www.douyin.com/user/MS4wLjABAAAAxR0o-g9xppR4S0AS4-K21fp9JeyCcDbrjcDpGCVtmNw,无限风光,抖音号： 17574758,,Vmaomao01252008,1191,1.1w,1.0w,772,
https://www.douyin.com/user/MS4wLjABAAAAxSb2nN0cDtpoxgCiz2LRQUKHox1NHrdBKRA4LvJlfKY,正能量，玲姐,抖音号： 1158673295,,老公你坚持锻炼身体，把身体养好，我们共同努力挣钱养家,2307,3475,9.4w,665,29622
https://www.douyin.com/user/MS4wLjABAAAAxtYBJIG04laKXJBvqRscgUGmrSng8ObHClhukPIPbQ7C-2zhvNwqHVUvbgRFlRGu,爱游戏体育GOAL,抖音号： aiyouxini,,"抖音是最好的平台、我爱抖音~
足球文化传播者~
爱游戏出品ayx",12,9841,60.5w,378,
https://www.douyin.com/user/MS4wLjABAAAAxU2WD-HE8T0m_1x5g-_ZG_3T-JZgIeG0eYZRMMDgjqJ1AFwmCnf40IX4RZ4gPFtQ,曹大脸,抖音号： caodalian998,,,286,795,591,124,
https://www.douyin.com/user/MS4wLjABAAAAXVikz2yl_p_w2HXt4yq2i-O32cTXFbOmEH0XRj8mg4yDE0IAjjnpZhy29ibvEdYI,医生张吉金,抖音号： zjj1937,天津中医药大学第一附属医院妇科主任医师 张吉金,"中国知名中医妇科专家
天津中医学院第一附属医院教授、主任医师。
从事中西医妇科医、教、研60年
擅长：不孕症，妇科炎症、尤其擅长研究妇科疑难杂症",8,482,1315,82,
https://www.douyin.com/user/MS4wLjABAAAAxZsBYXN8V4tY200Dq8JOfCquI2fhagN2L0ci0Wyt5ZE,泽泽泽泽好泽泽,抖音号： 92762125,,粉丝一千万 咋就这么难,205,1241,1050,25,
https://www.douyin.com/user/MS4wLjABAAAAYdFkMeGeCcdQy1_xMAmFliVqdwFz2RVMB38V3g9lDJc,自强不息,抖音号： 1666888wzh,,提倡自然健身，不挑食的93年吃货一枚。一个从230斤减下来后反复多次增肌减脂的健身爱好者，已有对象。业余爱好偶尔玩健体，两次全国冠军，两次国际亚军多次全国亚军季军等等，yundongziqiang,37,32.2w,387.1w,2249,
https://www.douyin.com/user/MS4wLjABAAAAydu3E7K7wFbGUprz9e0frb-EEiDrIbFsP6Q5v4lZZIY,足球故事-李治霖,抖音号： lizhilin1010,,"这里是李治霖的足球频道
足坛真神TOP ：原创球星纪录片
狠球系列：足坛大盘点专题
足球故事：古往今来全视角解读
全网同名同步
欢迎关注！",206,8.4w,68.2w,257,
https://www.douyin.com/user/MS4wLjABAAAAYgUkWEMberMVnTq79QXH0KZS08dughndnF8gfrHOA5Y,畜牧兽医  郭老师,抖音号： guo15515887758,,"关注我教你养好猪
有问题V 15515887758
点你下方↓↓橱窗，购买全套养猪书籍",951,16.5w,61.6w,228,
https://www.douyin.com/user/MS4wLjABAAAAYjHqHYEpyU5_IF2bZ4TCx3psPvJBewVAiwXIksWJ150,糖心儿,抖音号： tangxiner123,,"妊糖，产后依然高（无针无药）
万物皆升糖，什么都可以吃，主要掌握好自己的量
控糖要用脑，别人云亦云，多实践总结自己的经验和方式
我没有顿顿粗粮，不忌口（所以不馋），控糖自认为都满意（偶尔也翻车）
友唠嗑：qilin7o7o",89,2.9w,13.6w,294,
https://www.douyin.com/user/MS4wLjABAAAAYkGtkdR4BFP6YdRpBFHo3SsqnVyAXjLk8vXXpxalASQ,杭州市第一人民医院,抖音号： hzsy1923,杭州市第一人民医院官方抖音号,敬业 严谨 诚信 仁爱,56,7516,4.2w,149,
https://www.douyin.com/user/MS4wLjABAAAAymd-4zfTZxXaGybZwMWO4UgZbhwWiTrQoG2WAgiQG7c,张铁蛋,抖音号： Z595188100,,天将降大任于斯人也，必先苦其心志、劳其筋骨……,480,700,1864,112,
https://www.douyin.com/user/MS4wLjABAAAAyoBmX6KfrxtsUow_Tww4EaXU-CCAj420HCNIkm5sndvosqw-7CIjtASi5P2O8kDF,小珍砸,抖音号： xiaozhenza123,,"相识于加拿大 留学工作生活10年
从校服到婚纱 结婚7年 一起携手走过12年
终于在2021年迎来我们的第一个娃
分享自己的孕期和育儿经验 日常唠嗑 吐槽 晒娃",34,471,1.2w,85,
https://www.douyin.com/user/MS4wLjABAAAAyPiKAMBCSVeA085HdE16DsJoGh2M9pDlQab_xadPC4JIxWrL5cmlPvkeSzPiD9HI,校园微师生,抖音号： xywss,乌鲁木齐中匠文化传媒有限公司,"邀请各领域老师\同学做客访谈录
留言给我们您所关心的问题
推荐您认为的好老师请@我们
完整长视频请观看西瓜视频
【校园微师生中匠访谈录】",58,2.5w,6.8w,395,
https://www.douyin.com/user/MS4wLjABAAAAYTfGGeeNe-lR_zQ7TodIkhAE54-T2i18CmcKqUTZyWSzVijBkX26-E7e9ESQ0P_R,光影中国,抖音号： Gyzhongguo,光影中国网官方抖音号,"中国影视信息抖音交流平台
合作微信:gyzg1001",178,284.9w,9413.9w,9527,
https://www.douyin.com/user/MS4wLjABAAAAYtNrGyZwQVIx1JZeQdHbTh_oWUAnN_ZoVzWGze7z84QcLVcGfBMXQEiWjO6UeK-H,小封说肾,抖音号： xiaofengshuo120,,,237,2720,4.0w,134,
https://www.douyin.com/user/MS4wLjABAAAAyU8n-9_X5a5zL_7u1uD2EILfpmueWjW3ni502fwckUY,郑州市第三人民医院,抖音号： ZZSSY_zzssy,郑州市第三人民医院官方抖音账号,,20,2211,1.8w,278,
https://www.douyin.com/user/MS4wLjABAAAAyUYSI-jS6EXKebiIDJb10RITQ7iK_hHGnBy6gJaSxHg,李青大夫,抖音号： liqingdafu47,天津市泰达医院肾内科主任医师 李青,天津市泰达医院肾内科主任，主任医师，教授，医学博士，天津市人民满意的好医生。这里只做科普，恕不接受问诊，请理解！,482,124.7w,555.9w,1801,216
https://www.douyin.com/user/MS4wLjABAAAAyVO_muaAswowd3IsTc0uJQuVNZ8A-KU0Z1D4fBIVXqbomVked-kkxr83YgAgpKXC,戴戴的低卡美食小店,抖音号： v.dmhjianzhi,,"从210—150，用了5个月
把我在体重管理期间用过的好物推荐给大家
希望可以帮助你离好身材更近一步
瘦的过程是痛苦的，瘦下来是美好的：朋友同事会羡慕你，朋友圈晒美照，更多的工作择偶机会，以及对生活更多美好的期待。",88,3.0w,21.1w,410,
https://www.douyin.com/user/MS4wLjABAAAAyVOabT8Xs3w9h6Vb2zzN1wqiy2cqfxWJ5l87zmpFLXQ,春,抖音号： 365898056,,累吗，证明我活着，舒服是留给死人的,1985,2148,3.5w,675,
https://www.douyin.com/user/MS4wLjABAAAAYvPthipKYWooKqDrGl4iGZqvOBq7Xwb5z0q1GFGFvD8,左膝的氨基葡萄糖,抖音号： 1986475871,,朋友圈科学家,19,23,40,3,
https://www.douyin.com/user/MS4wLjABAAAAyx_BJCghokqZ7l6s2xCMlmMPnKdKHIkfHYIn4lcFgVA,胖企鹅减脂公会,抖音号： pangqie1,,让每一个学员100%都能快乐减脂成功,57,26,3,13,85
https://www.douyin.com/user/MS4wLjABAAAAz-9S0p_1K6kvEQr9Oi9VNmf_I3ygD4HzCMA-5ycC7hg,肿瘤科王芳医生,抖音号： doctorwangfang,望京医院肿瘤科副主任医师,"北京三甲医院著名肿瘤科专家
擅长治疗肺、乳腺、甲状腺结节，息肉等癌前病变以及治疗肺癌、结直肠癌、胃癌、卵巢癌，乳腺癌等实体瘤。
第六批全国名中医学术继承人。北京抗癌协会中⻄医结合专业委员会委员、北京肿瘤防治研究会中医分会委员、北京中医药学会外治法专业委员会委员。
参与编写《简明中西医结合肿瘤病学》，已发表专业论文20余篇。
研究肿瘤十余载，只为消灭肿瘤君",2190,118.3w,500.7w,512,
https://www.douyin.com/user/MS4wLjABAAAAZ1IPczj7ukyQbIxpGgG7Zq23nVjMULBua7idnHibZR9qVUPoMNQ2KM_b0HRA4JL2,糖人乐乐,抖音号： kongtang178,,战糖20年，打过针用过泵，现在闭环，一路走来感谢每一位对我关心和帮助的朋友有想了解闭环的糖友可以私我，愿意把好东西分享给每一位被病痛所折磨的家人们,16,27,54,21,
https://www.douyin.com/user/MS4wLjABAAAAz73JfzkqabGgNo9OVBJAKl8furS1IxfVluk1zLFnYTKfvdtRTFgR6a5P5y-Y4f8q,钰浩宝贝,抖音号： 2228657929,,,1004,531,1676,140,
https://www.douyin.com/user/MS4wLjABAAAAzcDfBY4yYCnAdRoYcCxpFq1reaCpYQjee2kCSV6Wd2WLe-0aaOZEEFlFd0FF3N2A,广安门医院宋大夫,抖音号： 46191488858,中国中医科学院广安门医院泌尿科主任医师 宋竖旗,"宋竖旗/主任医师 医学博士 博士生导师/中国中医科学院广安门医院
擅长：勃起功能障碍、早泄、前列腺炎、前列腺增生、前列腺癌、泌尿系结石、泌尿系肿瘤、腺性膀胱炎、间质性膀胱炎、附睾炎、排尿障碍、压力性尿失禁、男性不育症、男性亚健康、男性激素部分缺乏综合征等。",291,13.0w,32.3w,293,
https://www.douyin.com/user/MS4wLjABAAAAzFvqW8CzifipxGTVreHhJ2_N1C2sMnuOA35J9JzGsCw,首都医科大学附属北京中医医院,抖音号： 2108066989,首都医科大学附属北京中医医院官方抖音账号,中医健康科普传播者,83,43.0w,13.8w,381,
https://www.douyin.com/user/MS4wLjABAAAAZLKUfO2bUM6LRvMqQjkuR-mZ8InXJNUWyum3dye1LjnFqRP3IcyKhnZYRM4E_9ih,生殖科郑洁医生,抖音号： zhengjie830,湖北省妇幼保健院生殖科主任医师 郑洁,"从事妇产科工作24年
专职开展不孕不育诊治及试管婴儿等辅助生殖技术12年
国家辅助生殖技术管理库专家库成员
湖北省医学会生殖医学分会副主任委员
 擅长不孕不育的诊断及治疗
月经失调、多囊等妇科内分泌疾病诊断及治疗",220,24.1w,165.6w,191,
https://www.douyin.com/user/MS4wLjABAAAAzm8XjRS8-YIEXgj4TEhJoKtTTzEcDGoIIUMVXMiuqI8,瘦医张涵（减重代谢）,抖音号： shouyi516,河南省人民医院胃肠外科主治医师 张涵,"官方认证仅此一号，请勿听信冒充者
河南省人民医院胃外科，中国康复医学会加速康复外科协会委员，中国抗癌协会委员，中国医药教育协会消化道专委会委员
擅长：减重代谢手术、胃食管反流、胃肠肿瘤、疝、阑尾炎等胃肠道疾病治疗",33,31.3w,133.1w,171,
https://www.douyin.com/user/MS4wLjABAAAAzNZfmoIfZewAKt84Gs_iDMive-ST3PNnrHabOC5qtso,张家口视角,抖音号： zjksj0313,张家口市互联网信息办公室官方账号,透过网络看社会～张家口视角,119,45.9w,703.1w,2316,
https://www.douyin.com/user/MS4wLjABAAAAZQGYJjixlojbP3ilbW2BIOHNsvZ14WuZPFSb94ACJvU,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAzW6p4sh2xCWY50ogzZXQ5q8IPD_9BTEZEQPFUZXWdlU,心脏科吴主任,抖音号： Jiankang123,福建省立医院重症医学四科副主任医师 吴畏,福建省立医院重症医学科副主任医师，福建省医学会科普分会青委会副主任委员,34,40.7w,179.2w,665,
https://www.douyin.com/user/MS4wLjABAAAA-VTTr5kjwOu5fxt02EU30XkmZx0NQ1k9sdKi7bbznxI,杨无糖,抖音号： yangwt.,,"承蒙厚爱感谢关注！
记录一个普通女孩的蜕变历程
161cm 60kg45kg 一年无反弹
带你越吃越瘦少走减肥弯路
热衷研究各类减脂理论 每日分享减脂干货
自用好物都在橱窗里，严选配料、口味、性价比
低碳 控糖 KETO亲身实践受益者，已指导近️️️粉丝减脂成功 动力满满！
热爱健身滑雪  欢迎交流
V：yangwuttt",0,2.5w,8.0w,123,
https://www.douyin.com/user/MS4wLjABAAAA7xaK5IzurM5do4-n2J3Z_cVjVa_LalyyqlFzqwFI_zc,嫣然_239967824,抖音号： 116925676,,嫣然一笑 嫣然,3706,1516,6.2w,754,
https://www.douyin.com/user/MS4wLjABAAAATxP-ItN5RL_1N3_X5OECJOKhjanDZmgd-hb33nmwx4Y,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAWiZ3iifnTaTbyLmIyrzUnWrJPI5xgEw2vvwxd1gmPTM,悍将运动i鑫仔,抖音号： 94987969,,"分享运动及理论，视频每天更新
职业健身搏击教练，可定制线上减脂计划
厦门地区可上门教学（健身减脂，搏击）
一对一指导 ♥：xinzai310",93,290,1999,235,
https://www.douyin.com/user/MS4wLjABAAAA21PfBML6QYBy3IgwptGLSflMCgblllV-_OHGDulCiG4,小优说优生,抖音号： FDxysys,中国优生科学协会官方,普及优生知识 提高妇儿健康水平,5,36,97,37,
https://www.douyin.com/user/MS4wLjABAAAA4G5ZCPWYG_YHzuVxnUcafBQLvEK1wCC9B2M9xV7-991m6IwjKKvogqlFBbt4BU2v,国医高手,抖音号： guoyigaoshou,河南广播电视台《国医高手》栏目,国医高手,3,55.5w,206.5w,51,495
https://www.douyin.com/user/MS4wLjABAAAA5iuVBw-860LfGVUeTO03jUNzPnmEPb2SSH7tXNRv1OU,大武冈之云山巅,抖音号： waxl258,,热爱生活,2817,2075,5291,128,
https://www.douyin.com/user/MS4wLjABAAAA9BzBYJdtG_yR1jkNEASkzwgL-roHEd4uYSeSEJ9fnHj1xBGkIlDsd0NEPfnN6-OR,晶晶 产后恢复师,抖音号： hello521jing,," 国家注册高级·美容师
4年产后恢复
5年皮肤管理
分享女性知识",93,210,1087,35,
https://www.douyin.com/user/MS4wLjABAAAA9DfjKNYhcbX6ctcScTE3ndurXgdJ0DlkLUmgj_qc8gfSbGFu7aDBsQnsjhkqyphM,冰婷妈的减脂餐,抖音号： bt2021an,,"感谢抖音平台
分享减脂健康食谱
领食谱w15065606537",191,1.9w,10.3w,425,
https://www.douyin.com/user/MS4wLjABAAAAAcrwgcT8QdTfPH6XP_WhytDqVRv5y4kDOCYcIWwOmCfoEc2Uws25F6CnxaWqsoPc,曰用货达人艾叶,抖音号： yueyonghuoda,,"感谢各位的关注
每一天我都会给你带来全新的体验
每一天都用心去挑选属于我们的商品品质",855,2284,4282,677,
https://www.douyin.com/user/MS4wLjABAAAAAI5NlnACEgEN-kvqlL6rVvZ9XKBXx-Bt_M1RVw8SJJ4,经济日报,抖音号： jingjiribao,“经济日报社”官方账号,主流 权威 公信力,11,1318.7w,4.2亿,2498,
https://www.douyin.com/user/MS4wLjABAAAAebPaHqkEGs94QEWkpejZAbEqeTjcmVWEEwAQEm4BVHw,悦舞者•杨舒棋,抖音号： yuewuzhe2018,新晃悦舞健身馆,"杨舒棋老师，毕业于云南师范大学舞蹈系
新晃首位美人鱼",766,861,1.3w,443,
https://www.douyin.com/user/MS4wLjABAAAAfWXRAsDCTaeYCwWLupdQqJCbFpqZZdTccVHbmTmCdsg,苏小和小苏,抖音号： Sssuqian,,"老婆学霸，复旦本科+人大研究生+哈佛交换生
老公学渣，普普通通硕士留学生
胎停两次，自主调理，三代一次成功！
21年8月24日，龙凤胎宝宝出生，早产一个月
分享备孕、、孕期、养娃，大家一起好孕哦！
更多干货小red书：苏小和小苏

粉丝：sssuqian
暂不接商务",607,38.1w,484.2w,319,
https://www.douyin.com/user/MS4wLjABAAAAgR8CUVcbJPFvv_2qDKK2Qkw-lb3QtpQO9eXIhPpgcMM,北京日报,抖音号： bjrb,北京日报社,从这里看北京，爱这座城。,134,796.4w,9247.8w,11857,
https://www.douyin.com/user/MS4wLjABAAAAIl5gqqvq0HYngOAilCfVmdIWUnVhSEKTRMCMyL-VEyWujlt5_SdLP6YlKTcHSTwh,药学习&药科普,抖音号： yjk0794,,"看抚州药师飙戏
药学科普药师先行
视频由业余时间制作",2086,1599,5284,48,
https://www.douyin.com/user/MS4wLjABAAAAIXT99qs_4BpEfdEIpsTYn2NHPo1KBC65kdlc5fY9brM,韩鹏飞医生,抖音号： dylpsamc8mo1,潍坊市妇幼保健院乳腺外科主治医师,,206,1.0w,1895,114,
https://www.douyin.com/user/MS4wLjABAAAAlBYEfo9AucZhp_478gvVec6SFx-T6UFgLeXylyF6dXalisSRd8u7mPjRisVwJdGD,开箱有讲,抖音号： Lean8888,,"开箱有讲
谢谢惠顾
想看什么可以评论区告诉我",607,2639,2.7w,60,
https://www.douyin.com/user/MS4wLjABAAAAlzFBFm2HZEtnxRtnHTJovFCwneAP7I2QG5b5ONiSAlPry10u-TMtTgXVcXCahiSN,耳鼻喉冯立人,抖音号： FLR20201015,东南大学中大附属医院耳鼻喉科副主任医师 冯立人,"江苏省南京市东南大学中大医院耳鼻喉科副主任医师冯立人
自1984年开始从事耳鼻喉专业工作，参加多项省部级课题研究，公开发表本专业学术论十多篇
擅长：鼻窦炎、鼻中隔偏曲、过敏性鼻炎、慢性中耳炎等
科普不能代替看诊，线上不卖药，望理解",17,17.6w,77.7w,276,
https://www.douyin.com/user/MS4wLjABAAAAQj-fWZvY0fArJSkbhlD9EIPfMkH8ohmTJEDL1VuQbX3BccdtyPVdAyBE5-CgmA7o,芳芳子向往的生活,抖音号： 74898532839,,"世界那么大
很高兴认识你

一起吃燕窝
一起打高尔夫

你的任务就是珍惜你自己的人生
而且还是比之前任何时候要珍惜",28,667,1436,16,
