页面网址,文本,文本1,文本2,文本3,文本4,文本5,文本6,文本7,文本8
https://www.douyin.com/user/MS4wLjABAAAAdN4I96nZSz92g0ZmiNCDU3pl4gQC4crEBTZrYZS65BA,孙燕兰,抖音号： 185689349,,"瑜伽·普拉提·运动康复
减脂塑形、孕产修复
功能性训练，慢跑爱好者
——————————————————
我的工作室在南宁市江南区
想瑜伽、塑形、康复、减脂的亲～私信
已婚已育非诚勿扰，谢谢",93,259,1287,116,
https://www.douyin.com/user/MS4wLjABAAAA9u3Z3Igamg-6574sFWgeAJpRUHPmBxI6fGmEizxY_aGi675wTyu0jnwaQgxv8QUw,孙医生谈身高管理,抖音号： sunyishengta,济南市儿童医院临床营养科主治医师 孙青,"擅长各年龄段儿童膳食营养评价
专注营养与儿童身高管理
济南市儿童医院临床营养科主治医师
营养与食品卫生学专业硕士研究生",1977,17.1w,65.8w,457,1056
https://www.douyin.com/user/MS4wLjABAAAAJjXIMx2evibVkuWHpMB0aX_cuREzGylYqf_j8ZdNteiWhA1J1_Q7vduUHjQFvvFZ,孙毅,抖音号： sunyi59383,,人生如果可以重来一次都会有遗憾！可以往回看但不可以往回走……,8736,5646,4.1w,239,
https://www.douyin.com/user/MS4wLjABAAAAjbWCbl291bCDIY54OcZAFzl2jY7oA3bqOwPzqftpjKg,所谓电影,抖音号： suoweidy,,"一部电影一个故事
优质电影剪辑推荐
谢谢你的关注
感谢抖音官方",51,41.8w,1466.1w,72,
https://www.douyin.com/user/MS4wLjABAAAAsC7ivW0j7zKE0i6am08X3O5Y1ohg5W_ldA2jvzvR4JE,他,抖音号： 165856002,,"爱跑步
喜欢看
想减肥……
奈何爱吃",266,57,689,123,
https://www.douyin.com/user/MS4wLjABAAAARiDyMAyM35oM8vof14Ydvbov51ZQ5QKVcU3wyaJoM9MWK83aT5mf7g3s4aPaOHpa,胎儿医学俞教授,抖音号： yg1959,广州医科大学附属第三医院小儿外科主任医师,"三甲医院主任医师、教授、硕导
从业三十余年，临床经验丰富
擅长胎儿疾病的临床评估、风险管理以及围产新生儿的治疗
胎儿医学关注的是所有可能影响胎儿的疾病，以及对这些疾病的诊断与治疗
不要轻易放弃，希望总在坚持后，健康会如期而至
孕妈们请把详细情况写下，方便提供帮助",39,16.9w,71.0w,141,
https://www.douyin.com/user/MS4wLjABAAAAXL6Gvin27pAtyZVBIU_ac2pvXEzBMM12rTnJ-bpKFj8,太和县人民医院,抖音号： thxrmyy,安徽省太和县人民医院,安徽省太和县人民医院官方抖音号,0,1289,3916,25,
https://www.douyin.com/user/MS4wLjABAAAAdD3mGpQ40uO4O10mXZxQiBGcZe8tmkP6hrcA6uFbsNvjKTvMp3eZZH4Ry1F9WHO-,太阳地球和月亮,抖音号： WMTYX272556459,,星星还是那个星星,5659,1086,9619,481,
https://www.douyin.com/user/MS4wLjABAAAANrZgvAHLKKlcgdhx1sAbCz5JWrnskRkSUWuyzuGKy9UVqFS5MO6OA-qh_2YhOpi6,太原日报,抖音号： taiyuanribao,太原日报官方账号,太原日报官方抖音号,58,101.1w,3372.0w,6721,1630
https://www.douyin.com/user/MS4wLjABAAAAgyOkbI47VjSx8Bwy5WlgDzJZz9E-4pEfsmLHelwcgsoHJbyrrgwo_1L79lwA5_xc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAYl0eoAHrxRNW23oThieox68XJEQaTZimB5-qgTGBgE4,太原市中心医院,抖音号： 1788181915,太原市中心医院官方抖音号,以人为本 兼容并蓄,15,2.7w,25.0w,172,
https://www.douyin.com/user/MS4wLjABAAAAHcSLxtn4tBIqgzSfmRGKKd7nJm0FrMCpb6W8rhuM4KQ,肥胖:万恶之源,抖音号： health_china,,"2022-1-19 AM 1.80 80.4kg
没有什么比时间更具有说服力了，因为时间无需通知我们就可以改变一切。
最艰难的成功，不是超越别人，而是战胜自己；最可贵的坚持，不是历经磨难，而是保持初心。
昨天的成功并不代表着今后能够永远成功，过去的辉煌并不意味着未来可以永远辉煌。
决不能因为胜利而骄傲！决不能因为成就而懈怠！决不能因为困难而退缩！",3186,3.2w,28.1w,4533,
https://www.douyin.com/user/MS4wLjABAAAARBgqWwPRmyW29jk-D7p7A0mTNN7ip5eHVaUvHh1d_gM,泰有源农资,抖音号： taiyouyuan2020,罗城仫佬族自治县泰有源农资经营部,"聚焦解决柑橘黄化，果树红蜘蛛，柑橘溃疡病三大难题！
专注减少农药使用绿色可持续发展！
罗城店地址:罗城国际大酒店旁
开阳店地址:开阳永温老政府楼下
有问题私信，有问必回！",812,3.8w,1.7w,518,
https://www.douyin.com/user/MS4wLjABAAAAWgTFz50wRu8MY1Rtaeo6d-YpLIxi345naOo-0QuZSSg,谈风论道小寅虎（旅养交流),抖音号： tanfenglunda,,本人近期偶尔接触抖音就被迷得五迷三道了，每天必须抖一抖~望一望，希望结识更多的抖音朋友。,9292,3.1w,43.4w,4168,61695
https://www.douyin.com/user/MS4wLjABAAAAY4dxsQe9mv__wJ1H5OxRBluGEYzWU2pyGT7mZn-UOkI,谈骨论今~小晖哥,抖音号： 268620900,上海交大医学院附属新华医院骨科主治医师 王晖,"可以叫我~小晖哥
周一下午周二上午肩关节膝关节专科门诊，抖音粉丝可以直接来免费看片子，加号
关注我，分享干货满满的医学科普和生动有趣的医疗故事
主攻肩膝关节退变及运动损伤的防治与康复
本人一切言论与所在单位无关",406,11.2w,56.3w,302,1080
https://www.douyin.com/user/MS4wLjABAAAAt3oZ0xw6s7sRWQSCq8SrU0q0bAYF-nS-B7Q0hHGasx8,谈禽老汉,抖音号： 169218163,,"禽病防治分享：
家禽饲养管理分享；
老汉谈鸡，不止于鸡！
+v 173-4478-9099",74,350,1464,151,
https://www.douyin.com/user/MS4wLjABAAAA6lFe1lTkvFOF5nmdKJjmF_hzza4Uag5AtSC3crK_2rgJtTyDUyR1zvb1GrPPtEZv,谈糖,抖音号： tantang2021,,"二型糖人十三年，血糖从空腹12餐后16到恢复正常。在这里把自己的亲身经历和控糖方法分享给大家，让更多糖友在控糖路上少走弯路，同时希望能提高各位糖友的生活品质。
关注我，方法、步骤、原理、底层逻辑与大家共享。",76,2.8w,8.3w,110,
https://www.douyin.com/user/MS4wLjABAAAAikSYIclZLzuJwZD66ZNPv8w2bt866GedaApVrHmfvm4,谭论健康,抖音号： tljk19680228,,"传递健康知识，普及健康生活
专注高品质益生菌冻干粉及胶原蛋白肽",991,6797,3.2w,75,
https://www.douyin.com/user/MS4wLjABAAAAxNEE0q0MNOe0KWOEX6ihm4yuiGys7d0PortGMo-aE4c3AyMVacCPhD01Xy1-7shH,谭熠博士,抖音号： tanyi120,湘潭市中心医院麻醉科主任医师 谭熠,"中南大学博士
主任医师
湖南省医学会疼痛学专业委员会委员",40,84.5w,290.4w,480,73
https://www.douyin.com/user/MS4wLjABAAAA4eW_ryJVLxE-S4aYH1PRjeUdpspC_P8yR6FModqoRyk,探路者,抖音号： 1857131722,,,117,20,71,10,
https://www.douyin.com/user/MS4wLjABAAAAGuOsuGRND9XYxJZpWDEe5K19ZOS2p92GkVbAiSPH1Jgjhn2WRlYjrzF-wNKer6XP,碳水蛋白,抖音号： Keep268,,"感谢关注！
拿图js82769
每日分享健身.增肌.减脂小知识。
图片朋友自取",7,8,36,15,
https://www.douyin.com/user/MS4wLjABAAAARlFDD5j3Nbqtrj_TY5mQxN-hZdNNSEDXJm9cHPlmGSo,汤继云,抖音号： drjiyun,济宁医学院附属医院产科副主任医师 汤继云,"一枚有温度的孕产妇护航人

专注于孕产期保健和产科相关疾病的综合治疗。对妊娠期出现的各种合并症和并发症、产科危急重症的救治有深厚的理论基础及丰富的临床诊治经验；擅长于孕期营养保健、产后整体康复、快速康复治疗等。",196,3.0w,17.8w,32,
https://www.douyin.com/user/MS4wLjABAAAAC7cu4U0DujWIrVDm68wcar9ViBwz5vM1FJCGqNonZWT-9QC9dyt1EVST6IE5Vi0s,汤佳珍说健康,抖音号： tangjiazhens,南昌大学第一附属医院内分泌科主任医师 汤佳珍,"南昌大学第一附属医院内分泌科主任医师
2016-2017美国奥古斯塔大学访问学者
中国医师协会内分泌代谢医师分会青年委员
中华医学会内分泌学会肝病与代谢学组成员
中华医学江西省骨质疏松与骨矿盐专业学分会常委
定期分享有用的健康知识
欢迎关注、留言、点赞",7,3483,5228,24,
https://www.douyin.com/user/MS4wLjABAAAAzlhCbR-2Fp4HwAbY8yq1njyhSGWNWA57I6YFzojM0b4yArWlPuHf_dkNMZVyJ54g,汤懿珍教授,抖音号： tang1941,安徽医科大学第一附属医院呼吸科主任医师 汤懿珍,"安徽医科大学第一附属医院干部呼吸科特邀专家
主任医师，教授
现任致公党安医大第二支部委员，主要从事呼吸系统疾病诊疗。对慢阻肺、肺部感染、哮喘、肺结核等疾病及相关的疑难病症有熟练的诊疗技能。
健康呼吸，是一切美好生活的重要前提！",467,26.6w,69.6w,254,
https://www.douyin.com/user/MS4wLjABAAAAv7waWKpGRBiHfdq4TvHvH652fBMdcPAWyucpatrdhhtGBdZKIIKrSUHVAHraF-uI,唐,抖音号： baixintang,,每个女人都是“艺术品”，百信帮您保鲜保值。,18,31,144,16,
https://www.douyin.com/user/MS4wLjABAAAA4mn7NTCzqC9eXGWut0ElDT-iCfWKklU2vLInQpOgtz5DmuHhVD0b-A2XKvwlFbCn,唐和唐阿拉伯糖,抖音号： SQTangHeTang,济南圣泉唐和唐生物科技有限公司,"唐和唐L-阿拉伯糖 植物提取 减糖生活健康助力
代糖新主张 以糖控糖 甜蜜轻负担
关注我们√ 开启品质控糖计划
发现更多情敌不知道的控糖干货～",20,2637,698,20,
https://www.douyin.com/user/MS4wLjABAAAA0FaApgl-pLfOgjkhnwMLi3llb3oQV22gp2Hxx3H45y4,唐人街君学,抖音号： 1511948380,,闲谈莫论人非，静坐常思已过！,1856,1083,1.1w,107,
https://www.douyin.com/user/MS4wLjABAAAAfXUoCm_tapO3iae4YlbZydVfoZFGyoP77ojtUqafQNMoyv2fwBsgM09zjWIjW_A7,唐仁东东,抖音号： 24014748950,,"日常分享各类食物单品的升糖实测
控糖达人
减脂中……",7,17,79,27,
https://www.douyin.com/user/MS4wLjABAAAAG5_tH2hXC-IXhNFex_WcIubrcGeHB-TenJNm5Ady5wU,唐山坤茂信息,抖音号： kunmaoxinxi888,唐山坤茂信息咨询有限公司,坤茂信息致力于为中国制造、废旧物资、再生资源等企业提供信息化咨询服务。坤茂信息一直关注废旧的那些事儿，有信息需求者私信我。,1616,2636,4307,355,
https://www.douyin.com/user/MS4wLjABAAAAUfARtmaiPmUu-I3rTL27eWAdRonsY-zzpvEJ_QJfGHAPxVp4aBg1t2qlSAlHK8ka,唐山市互联网举报中心,抖音号： tshlwjbzx,唐山市互联网信息办公室,唐山市网络举报和网络辟谣权威发布,22,2323,2.0w,129,
https://www.douyin.com/user/MS4wLjABAAAAUNHrnwDnW5PtR0SqfsxU8EFs7W3wPD9hfaDkUL9eYeR82sodhCyBzOqoF8moM9hk,唐少波教授,抖音号： tangshaoboji,南宁市第一人民医院消化内科科室主任 唐少波,"南宁市第一人民医院消化内科主任、主任医师、教授、硕士研究生导师；
擅长：各种消化内镜的诊疗工作、功能性胃肠病及长期从事肠道菌群的研究、老年性便秘、消化道肿瘤的诊治研究工作。",238,420,824,86,
https://www.douyin.com/user/MS4wLjABAAAACyOtchj24HUxy11eiQsSoLI9pTBz6JfV0IiuyYN_1pg,唐婉家的美食,抖音号： tanggechina,,"水处理高级工程师
Amway北美白金
加拿大中华烹饪协会会员，文化传播大使
低温煮食烹饪方法的践行者及推广者。
营养师，铲屎官，摄影爱好者，，，",160,5.1w,9512,619,
https://www.douyin.com/user/MS4wLjABAAAAPDYPUQHkaipALwtlTTQZnbW05JIbEgEDynQ80yyNmgOR87gdT7TCo-QzYoDOTp2s,唐炜,抖音号： dyt9t1hv9v5k,马鞍山市人民医院内科主治医师,关注我，每天分享更多健康小知识！,4,1.5w,3.5w,195,36
https://www.douyin.com/user/MS4wLjABAAAA1UnL5-NZQ2ijx1x4M3d8m4S2I6E_JDtBjkxWNm_39_z1sjZFu9MGX44sXdncCBHk,唐县中医研究所,抖音号： LLZ1979,唐县中医研究所官方抖音号,会不定期更新视频，敬请期待！,121,122.7w,1.6w,35,246
https://www.douyin.com/user/MS4wLjABAAAAg2wRfaE4gxVioPeNO8-aENfEp2dzWE4lMgylrOkE5Kc,唐朝的土豆,抖音号： 2245601314,甘肃省广播电视总台记者,"■融媒体、记者、主持人、编导
■独立之精神、自由之思想！",5145,66.4w,2535.4w,4709,
https://www.douyin.com/user/MS4wLjABAAAAbOtWFpLLtFMYUBedegg6vBW4V7g_iuSiNX9Crzp-iJ5R1-xPPNZn1_QrO5gRv3vI,糖宝不甜,抖音号： dy4um7uljsjw,,"每天分享一个控糖小知识
控糖交流v:xiaotangge817",325,4723,2.3w,36,
https://www.douyin.com/user/MS4wLjABAAAAQS8bGMI_TWYbfK3irHC8z88aAwMSJ67_4lOf5Xm9fMI,糖宝天花板,抖音号： 1567208551,,胰岛素依赖型糖尿病1型患病3年全靠胰岛素和可穿戴式医疗器械维持生命           (。•́︿•̀。)每天4针+雅培瞬感动态血糖仪+饮食规律控糖德谷胰岛素+短效胰岛素+速效胰岛素+速效胰岛素糖尿病重点自我管理血糖。,453,316,831,101,
https://www.douyin.com/user/MS4wLjABAAAAzCIswbI42NgBp7weLEVIrolTidQQZLZbHRmY9TRmvM4,糖长老,抖音号： 2019074013,,"九年二型糖友，没有断
找到适合自己的方法，控糖不难
吃什么主食是我最关注的",181,1.8w,7.4w,260,
https://www.douyin.com/user/MS4wLjABAAAAK1oAvqPwvtRAWqbrYNyG9ntPThXYWIX8VIz4e73__MQ,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAI2FJzXSs3P6lNjCjBGgbzpteAnAB3kzIDMdXLcIe8aBQoayO6TSQFM0jjSUFtSCI,糖度计，尿素液浓度计各类折光仪,抖音号： 96702205569,,"生产销售糖度计，尿素浓度计，冰点仪，切削液浓度计，活性物检测仪，豆汁浓度计，猫狗医用折光仪，切削液浓度计，玻璃水冰点仪，甲醇冰点仪，白酒折光仪，盐度计，蜂蜜折光仪，异丙醇浓度计，乙二醇浓度计，丙二醇浓度计，数显及手持式折光仪。

微信号:wanggongdianzi",1996,1201,511,25,
https://www.douyin.com/user/MS4wLjABAAAANSGUhmpLxzOIVe5WBmXCxqb6-q-7G0U8Qeq6Ln0vACw8p8LIg2PGzLUti1tbw8JT,糖哆啦,抖音号： my51985,,"糖友交流：my51985
本人32岁查出来二型糖，现已3年！
每天记录生活，分享好物，不测试食物升糖，因为每个人的胰岛受损不同食物升糖也就不一样，每一种食物升糖多少需要自己根据自己的实际情况来测试不评价别人的好坏，每个人都有自己的优点或者缺点，做好自己、爱吃.爱喝.爱生活的我，以后的每一天努力控糖，过自己喜欢的生活",1712,2.8w,19.3w,1624,
https://www.douyin.com/user/MS4wLjABAAAA2EBp9TrVizF5uxFY2atz0eeQTjUO5Vb0s-VJdDoLbZVwKkjgqOvFckPylcR0IUi1,糖公子历险记(糖人饮食),抖音号： TGZLXJ,,"现今29岁12年(二型)糖人史。嘴馋克制糖，但啥都敢吃。
野糖博主.不是网H,无人管控,敢说实话.敢怼假货.无任何小号,初心帮糖友提高认知,望糖友抱团取暖。
:454194821注明来意
用情况:每日睡前只用长效来得时20+单位，视情况加减量。注:“请寻医生用”
曾经无视控糖糖网二期、手脚麻。
空腹测试为8小时饮白水不进食。",108,32.0w,170.5w,321,
https://www.douyin.com/user/MS4wLjABAAAAHXrScD-5-W58T7FUph1Zfg6CQtzL1BV7QVW1qmSG3egSYt5pd02-YACKNZq7RUZV,糖姐夫【测评】,抖音号： 75239718868,,"我老公27岁确诊，今年41岁14年（二型）糖人史，越不能吃他越馋
情况；一天三餐三真，睡前来一真
我鼓励他走出来为糖人测试
此号个人号，坚持为糖友测试，您来总结",113,44,89,11,
https://www.douyin.com/user/MS4wLjABAAAAPuvf4xZ_0A51RYdD7XgE9EX8KCqg8J7iCJgPrqWCxaMQc1-SJ_WAFD6PEmAHFe-I,糖门阿吉,抖音号： xuying.dy,,千金易得，健康难求，旭映讲糖，你值得拥有,22,72,57,10,
https://www.douyin.com/user/MS4wLjABAAAAfpe__iuzZOpcfWreHbVJA1lKAitjGFEpykBYY4hil_Lty98yN-fENWCpclLKnCuS,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAsxgxygd4zlYNi3bANoP0vJcyLyz0nvbrAEicBhiJgx1rABZNsFNez77mcJCm7zYZ,糖脑三期,抖音号： water3.t2dm,,超级懒,135,507,383,23,
https://www.douyin.com/user/MS4wLjABAAAAAL2v3tJYHYYYzwAm__bUykQ7gA4bySNdAikztbZutwa5aUngqokC7dX38A8SR7fK,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAASXgfH_24pWWHnFMnAcYrLADehzR8weKfoA6VlvBy3sYC4HqFIuIRNu0Kh-YHJQIl,糖尿病家常菜365道,抖音号： 40711505208,,糖尿病家常菜365道，跟着我做不用担心升糖,9,1395,2565,319,
https://www.douyin.com/user/MS4wLjABAAAAgF1pdAZD8UeTqU1Y3-8vCBiA4wLV2ev4FjN-0JZsObY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAtGd_BnTwd6gDbIzgmAVvu_v9oIFUdLwuuqZuXxdNlDA,糖尿病健康管理,抖音号： rla0001,,每日分享糖尿b小知识，喜欢的朋友关注我们哦！,1020,1048,559,18,
https://www.douyin.com/user/MS4wLjABAAAAtTcI7szlMUjFkHP4er8mgU0UWdUwmYo9TTkrMUXHlzkIS60-chLm-vmWebl9FFp0,糖尿病食谱,抖音号： tangniaobingsp,,"关于我：二型糖尿病、原体重220斤目前205斤 原血糖7-16目前4-10偶尔起飞，通过饮食+运动+用药基本上能控制住！
每目分享糖尿病食谱，探讨怎么吃、怎么做？
糖尿病早餐吃什么好？
糖尿病午餐怎么吃好？
糖尿病晚餐吃什么好？
一起交流糖尿病吃什么水果、主食、零食
关注我 控糖路上我们结伴同行！",122,4932,1.6w,47,
https://www.douyin.com/user/MS4wLjABAAAAtTcI7szlMUjFkHP4er8mgU0UWdUwmYo9TTkrMUXHlzkIS60-chLm-vmWebl9FFp0,糖尿病食谱,抖音号： tangniaobingsp,,"关于我：二型糖尿病、原体重220斤目前205斤 原血糖7-16目前4-10偶尔起飞，通过饮食+运动+用药基本上能控制住！
每目分享糖尿病食谱，探讨怎么吃、怎么做？
糖尿病早餐吃什么好？
糖尿病午餐怎么吃好？
糖尿病晚餐吃什么好？
一起交流糖尿病吃什么水果、主食、零食
关注我 控糖路上我们结伴同行！",122,4932,1.6w,47,
https://www.douyin.com/user/MS4wLjABAAAAZ1IPczj7ukyQbIxpGgG7Zq23nVjMULBua7idnHibZR9qVUPoMNQ2KM_b0HRA4JL2,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAnsZDFnWg3lnAQpazqYWAmdwYxiK0L6oMkQevi99DHeQ,糖人梅姐,抖音号： 628400152,,今天努力控糖是为了明天的明天,75,1.5w,2972,573,
https://www.douyin.com/user/MS4wLjABAAAAKxAiAid662mtTQ-YzYGq_FkW3nZupQZgTuJonVvZtiw,糖人三餐食谱100例,抖音号： 47893923896,,糖人三餐怎么吃？跟着我吃，一天三餐不用愁,3,957,1449,154,
https://www.douyin.com/user/MS4wLjABAAAA61VGxhjTisvo2w0WpQ1aAZGwiyyuwKz19cQg5fYye2M,糖人食验室,抖音号： 988866140,,"做有温度的控糖人！少做好于不做，坚持！
19年确诊糖尿病住院，空腹血糖13.6，餐后血糖21.3，住院期间严格控制饮食，每天分两次围绕医院慢跑共1小时，出院3天停药，靠控制饮食加运动控糖至今，还在战糖路上，糖友一起加油！",170,18.1w,50.8w,643,312
https://www.douyin.com/user/MS4wLjABAAAAxTzdlE_WBEYmICEIVjsb6XQ2zOjDad80WcVzurUr9TDr8B9sdTU2gl94PSZHPaUc,糖人吴,抖音号： tangrenwu666,,"每晚8.30-10.00直播，跟大家一起聊聊糖人怎么控糖，糖人怎么饮食！
加入主页下方粉丝群！一起来控糖交流！
本人2020年8月份以空腹血糖18.6，餐后血糖23，一个月暴瘦30斤被确诊为二型糖尿病患者！经过十天住院强化治疗，缓慢减少药物，目前暂停吃药，仅仅通过饮食和运动来控糖！
老婆2021年10月份餐一血糖12.15，餐二血糖10.45被确诊为妊娠糖尿病，暂时没打胰岛素
目前我们家都通过饮食和运动来控制血糖！
小地球：tangrenwu6666",339,5.9w,10.8w,532,
https://www.douyin.com/user/MS4wLjABAAAANeBa1jLOCcntUPRARNXZPmiUrTsvSWh742TSnNMBTAexnYUpUJh8hNAGYB7Zy6Te,糖人针探,抖音号： tangrenzhentan,,记录食物升糖指数，一起分享交流…,139,249,1605,26,
https://www.douyin.com/user/MS4wLjABAAAAdHN9DPMqe3UeoNwmGf4IUisy01ytvZ439dlszWZeNwyHsOsR-v_LpxCzFWyM1lmj,糖三儿,抖音号： Vtiaotang66,,科技成就生活之美,1,52,92,26,
https://www.douyin.com/user/MS4wLjABAAAAmkG_Fb8xrotvy5L4lq6myrKWdBqCTcpqkoJ7VPsBfsw,糖叔视界,抖音号： 1039017437,,"21年商业地产操盘手解密各类陷阱
关注和点赞的人都是有智慧有眼光的
视频内容都是自己编出来的，如有雷同，纯属巧合",919,224,2495,13,
https://www.douyin.com/user/MS4wLjABAAAA4n4epcqXO6ExMpTekyS28P7e5JP4UPeNMZ5330dkMe8,糖探,抖音号： Tangtan_999,,"二型糖，创一代，几十人企业CEO一枚，19年6月确诊，C肽衰退很快
通过运动加控制饮食的方式半年无针无药
20年疫情封锁开始注射胰岛素补充发胖20斤，胰岛素越用越多
21年开始减肥自律，胰岛素剂量不断降低
动态血糖仪资深测评玩家
带你用好东西，吃好，控好，健康生活
控糖方案:运动优先，饮食第二，针药第三
控糖交流 303552195
控糖理念:健康生活，快乐控糖，不管方式，达标就好",404,3.8w,10.4w,320,
https://www.douyin.com/user/MS4wLjABAAAAmPheHTzAYyrmzO1nuZz4zT7Uwzy32qZlxn5rGYXPJ_8,糖糖来了(生完啦 月子中),抖音号： Xitang1437,,"新晋孕妈一枚，分享我的孕期日常
感谢宝妈和新娘们喜欢胖胖的我
孕妈裙|备婚裙 已建，需要的
领表V : xitang1437
合作V：xitang1437
我叫喜糖，是因为从一开始大家就这么叫我了，谢谢大家陪我从备婚到怀孕，感谢你的厚爱",68,26.8w,230.5w,128,
https://www.douyin.com/user/MS4wLjABAAAAx1eURpeXibokgWpulM9HMisNJfoHKDy5dzixsc_DPVE,糖糖糖糖糖太太,抖音号： 73356895031,,"1981年确诊，40年一型抗糖史
用情况：长效用德谷，早中晚用赖普
使用各种动态持续监测血糖仪
希望我的亲身体验，有幸能够帮到您！",0,11,16,3,
https://www.douyin.com/user/MS4wLjABAAAApeEfwO9IkRFi_7ryNRSeCOhJN7x9drBuZ39b6KIJlBP1AqU3SPTE7qiBE8Mp-bAz,糖喜四,抖音号： dy19ndjjh4n9j,,,0,11,30,5,
https://www.douyin.com/user/MS4wLjABAAAAxaKNe625SzynSrJfjJxZwnwBo5DjnXFtEJgwDMeG9y0,糖先生•战糖笔记（以身试糖）,抖音号： tangbao321321,,"十年老糖人，现年32（二型）糖尿病。（暂无并发症）
因长期不克制饮食，体重超标导致患病。
确诊后坚持戒糖低碳饮食加药物，现已减重40多斤，血糖基本平稳正常
每天更新自己真实的控糖记录
视频测试内容全部是我个人真实的测试
只为帮助更多的糖友
分享自己控糖的经验
生命不止，战糖不息
私信必回，想测什么留言告诉我",112,415,1768,12,
https://www.douyin.com/user/MS4wLjABAAAAzelW_QIJ367lOqrs3IZXFoQ1IzhrCy6E_HaiV5UiBaeR-xQcrXzmNEkrJFChpZ1u,糖小妹,抖音号： 33461112201,,"血糖正常的一位甜食爱好者
分享我的日常吃喝，亲测各大食品对我血糖的波动情况
如果您想知道哪个食物吃后的血糖情况，留言为您亲测
感恩关注，因体质差异，视频检测结果仅供参考",0,1,9,3,
https://www.douyin.com/user/MS4wLjABAAAA8vVSrjTshML1eF8GxwaU-XO07QSGjW5iuaOUnDVElqo,糖小婷（二型糖人）,抖音号： 271624170,,"2019年妊娠期糖尿病，生完娃后2021年确诊糖尿病，建号的初心就是让自己从现在开始调整好心态，认真控糖，我只是一个患者，就是记录分享自己控糖的每一天，同时起到监督自己的作用！
坚信良好的心态认真控糖一定会控制好糖尿病的，也希望收获志同道合的糖友们！
小糖人加油！",650,1174,2796,63,
https://www.douyin.com/user/MS4wLjABAAAAm1f18ZccsfUDm2AX5yfhMxC_LEU3SJo5z0O2JEjvAGA,糖异人,抖音号： JB20200505,,"2020年5月5号发现高血糖高血脂
90天逆转成功（科学控糖营养均衡摄入）
控糖主食 商品橱窗选购（每周二20:00 直播）
了解糖异人关注@糖异人日常",53,3.4w,13.7w,1030,
https://www.douyin.com/user/MS4wLjABAAAAcvoGtoBKj-PAd934ueSLL6Fo-xOvm-k0IYu0s8HIoZE,糖友大度,抖音号： 1957934586,,大家好，我是糖友大度，可能是家族遗传原因吧，2009年体检，空腹血糖已经超过7.1一直没有在意，直至2017年空腹血糖上升到十，2018年初被请进医院住院强化治疗，没住，靠吃药控制，一直不理想，2020年初放纵到血糖吃药空腹上十，血压170-110又一次差点住院，开始控糖，控制血压，通过合理运动，2020年五月空腹血糖恢复正常，开始停药，一直摸索控糖经验分享给大家。,3368,17.5w,55.6w,1374,
https://www.douyin.com/user/MS4wLjABAAAAVCbXsASKmjNW2TjG8uddmLfga_xfIY-KVeM9rpE3gsZ-uqkszpc3NFzlgFMdYPsk,南哥糖人路,抖音号： nange0359,山西葫芦娃网络技术有限公司官方账号,"不务正业的小老板一枚
24岁加入糖友队伍
距今11年
控糖途中总结了些点点滴滴
希望对您有用",408,5.3w,36.5w,423,
https://www.douyin.com/user/MS4wLjABAAAAJhXNJFRtvHwWp_ajSoLUfD1tg1pzbBoLGllRw2162JU,糖友灰灰姐,抖音号： 888888huihuijie,,"橱窗好物为自用推荐.适合需要控糖的朋友有家族糖史.妊娠糖尿病产后未恢复
看过数次中医无效.后调整饮食坚持运动找到了适合自己的方法.
收获:从未用（空腹6左右 餐二7左右）贪吃也翻车
收获:减重20斤 终于回归标准体重
记录我的控糖生活.做个坚强乐观的人.",618,5247,2.9w,45,
https://www.douyin.com/user/MS4wLjABAAAAnQfwmSUgMgaLWDxv-u8_W8Hy38Jh0PwhU7EJnX1xYwU,糖友李(逆糖之旅),抖音号： kongtang8,,晚7点直播，上午7点直播，私信回不过来了各位，进主页群吧2018年在广州查出空腹19.6，住了半个月院，出院后没太在意，结果三个月后又住进去了，再出来后才开始注意        当时肥胖，通过自我的改变坚持锻炼，目前停，经过近三年的努力，现在空腹能在5个点左右，餐后6个多，可以适量吃点米面，还不能吃太多,157,21.5w,83.5w,206,
https://www.douyin.com/user/MS4wLjABAAAAlwxpFW3tz8ehcfizqcVdN4XIhoikNozQNZKH_YULTZE,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAHldK0X3KovxEV0kW0t2gtF6ZM1lVa2nYV3vIBXpEROA,糖友三餐,抖音号： 172132422,,"二型糖尿病一枚，体重从确诊时140多斤减到110斤
目前靠饮食加运动控糖，分享一日三餐体验尝试过的控糖美食
橱窗都是精心挑选过的减脂控糖食品，不知道吃啥了可以挑选几样。",11,6.8w,2166,423,
https://www.douyin.com/user/MS4wLjABAAAAjtt-tDZOtWJnHedSuCugDJdlFDgm1SPIBCKJpRcJ-R0,糖友驿站,抖音号： LG8578,,"高级公共营养师
 健康管理师
擅长体重管理
二型糖尿病管理
愿每个糖友，合理饮食，科学控糖！",328,357,4476,209,2721
