URL,文本,iD,Title,introduction,following,follower,recommendation_like,products,disclosure
https://www.douyin.com/user/MS4wLjABAAAAd2tyYsAlzQMIvM2tWQxdPtbEiadLXisCLb27lly6cl0G_3sFKtSbwhkRk9SmtCBv,雅雅来了商贸,抖音号： yayalaile584,海口琼山登瑾坊百货店,"5年体脂管理师一枚
每天分享嗖身小知识
—— ————————————
不管你是什么样体质
你月半了多少斤月半了多少年
都可以按照我的方法成功逆袭",96,759,3449,74,
https://www.douyin.com/user/MS4wLjABAAAA3gCac32mGGJ-r7EiUGuVINGSI9EsQH5yWovTu9bxH_k,亚莉,抖音号： 2630279812.,,"热爱生活、热爱分享
95后宝妈一枚，用心分享每一件自用好物",36,1.4w,7.9w,595,
https://www.douyin.com/user/MS4wLjABAAAApPYCSDtM9WyzCHa62Sk5yJtgEu48hUcGo2GeCNm9Fso,亚天赛鸽用品商行,抖音号： YaTian7777,,"本店提供专业的鸽病问答，赛鸽用品，欢迎咨询
晚上7.30-12直播
养好鸽、做好人、行善事
粉丝v:13314309192",3156,2.9w,15.0w,1229,
https://www.douyin.com/user/MS4wLjABAAAAFzVJ03SogiELEqavGZZ8Ovr3wUsFbVj0HeqqETVFLuU,亚维健康,抖音号： 2244906902,,"正确的营养乃健康的基石
体脂管理 自免与慢病类逆转
抖音唯一号 暂无小号
健康管理 推广 学习 运营
更多详情或指导V: dapengjiaos",19,53.1w,207.2w,150,
https://www.douyin.com/user/MS4wLjABAAAA7xaK5IzurM5do4-n2J3Z_cVjVa_LalyyqlFzqwFI_zc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAITpuO3kJHDmou-Yzrek1XEXfhACVD2VP3RR3b57S2KM,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAGOKciv2C1QCI_I7palTjweqHFliAWWYlh36Lta8hVpo,烟之袅袅,抖音号： 966871937,,人生就是旅途，重要的是沿途的风景，以及看风景的心情,3163,1644,3686,154,
https://www.douyin.com/user/MS4wLjABAAAA0PiZzg49_gQP0wbxPvsjdYCAA7ZuYj4zeEwSR8NJ_Bx3-pN0sun3b0aphbq3NbB-,严sir身材书,抖音号： yanjunwine,南京严料坊文化传播有限公司,"严Sir不会主动S信大家
主动联系你们的都是骗子
身高192cm 上面的空气很好
20年身材管理经验
带你吃瘦不饿轻
—————————
需要进入抖音群，请告知
每天上午11点直播",312,72.2w,597.4w,2625,3289
https://www.douyin.com/user/MS4wLjABAAAAFUakRT6dieGJyZDHOAozlIw-0SeKi_9Y9r-zetjTVCc,严料坊,抖音号： yanliaofang,严料坊官方账号,"严Sir不会主动S信大家
主动联系你们的都是骗子
身高192cm 上面的空气很好
20年身材管理经验
带你吃瘦不饿轻
————————————
需要进入抖音群，请告知",556,121.1w,625.0w,4157,7048
https://www.douyin.com/user/MS4wLjABAAAAlRdYg9-MsPeSA8P9w6E6CE0Px9I_cNJY3hhqiceS9vg,严料坊严sir,抖音号： yanjunsun,严料坊授权账号,"严Sir不会主动S信大家
主动联系你们的都是骗子
身高192cm 上面的空气很好
20年身材管理经验
带你吃瘦不饿轻
—————————
需要进入抖音群，请告知",71,15.4w,103.6w,1034,
https://www.douyin.com/user/MS4wLjABAAAADjcrJXyKfd6tMJvVEIKLJnAHBcPj53371-JEGhPgDQmDroYV0QwfVuAXDidQRn6R,延边百姓热线,抖音号： dybaixingrexian,延边广播电视台《百姓热线》栏目官方抖音号,倾听百姓心声，回应百姓关切，百姓热线聚焦民生热点，欢迎下载延边发布客户端，在百姓热线栏目中发帖咨询、表扬、建议、投诉。,27,7.0w,65.8w,945,
https://www.douyin.com/user/MS4wLjABAAAAgzjBmqEUggzpLyUP3O1FSo4YOhjDiiSARafHLiEG3HQ,盐品社®,抖音号： yps5588,,"感谢大家的支持与关注！
盐品社·让您与盐零距离！
主营国内各厂家：食盐、食品加工盐、肠衣盐、
软水盐、工业盐、饲料盐、元明粉、氯化钙、氯化钾、
液碱、纯碱、片碱、小苏打、等化工产品。
电话：18054546600",961,1626,7548,261,
https://www.douyin.com/user/MS4wLjABAAAAORy2s1hukh2AI7wu5VLFn430yJwEsMIGanxVNQ8DgjZCIO9aXHaM-ijcbktTdmS2,研邦生物,抖音号： LFHH1688,,VX 18595455977 专注科研试剂耗材仪器，用心服务每一位科研人，致力于让您的试验更高效，更便捷，更经济。,1324,1149,464,35,
https://www.douyin.com/user/MS4wLjABAAAAJl66ZEpRb8Z7NNaQOlqtvyKq0tfwCneb9q7ZDJpNals,言午大歌,抖音号： xhf369,,只言温暖，不语悲伤,5306,3064,8.4w,940,
https://www.douyin.com/user/MS4wLjABAAAADzFeW3VC5bnfUU1eK9nC8qNOQnJ7QrMaf3piauhcJII,言言妈妈（哺乳期),抖音号： 1557611686,,"言言生于2021年11月16日
记录一个人带娃日常
愿所有姐妹都能尽快度过这段压抑的日子
孕期待产宝宝自囤好物在橱窗
可以关键词
无自用不分享，感谢关注
孕妈宝妈交流sj1508952",23,1.3w,20.7w,98,
https://www.douyin.com/user/MS4wLjABAAAAyiGALTQ3LAwiileOitofpblxNbOf24e8EYafn0j1ZHLiQJgV21u1s8yPqY5kLKL7,闫麒 Fitness,抖音号： 36073221676,,"某品牌健身房合伙人
多位企业家、高管私人健身顾问",0,293,1189,62,
https://www.douyin.com/user/MS4wLjABAAAAPe9-ziKepgFrMz5HtTJ3dVergGhBSyPRZBCCYKtaUrg,闫涛爱健身,抖音号： 1814747349,,"减脂塑型
私人教练
私教课咨询
持证上岗",366,343,1678,147,
https://www.douyin.com/user/MS4wLjABAAAA0BbS8YmOJzYFves1jZs75jVwPxXeQVbzDI_NhYt9pZzqwMZqWeiwLyrS4C6k_k-C,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAcN1RnOHOAnvZR2eXea2dnjSpUPGIH-483GB6Q6IAnmg,眼科副主任,抖音号： yankefuzhure,中日友好医院眼耳鼻咽喉科副主任医师 张红松,张红松 副主任医师。 毕业于上海医科大学，获医学学士学位。1996年8月就职于北京中日友好医院至今。2008年开始在中国协和医科大学攻读硕士学位。北京医学会眼科学分会青年委员，青光眼专业委员会青年委员。从事眼科工作20余年，擅长各类复杂白内障、青光眼，泪道疾病的手术和激光治疗，在眼底病的诊断和激光治疗方面也积累了丰富的临床经验。独立完成各类白内障青光眼手术近万例。,1779,1.8w,3648,34,
https://www.douyin.com/user/MS4wLjABAAAATuT5h8wT1t4Wdg6DOeVlv1DLFO7OrrmVvliB3M1rvSTi4hqhNQglCgFJPaVNEkxm,眼科龚岚教授,抖音号： drgonglan,复旦大学附属眼耳鼻喉科医院眼科主任医师 龚岚,"龚岚，医学博士、教授、主任医师、博士生导师
复旦大学附属眼耳鼻喉科医院眼表疾病专科副主任
药物临床试验机构办公室主任
上海市优秀技术带头人
中华医学会眼科学分会专家会员。中华医师协会中西医结合分会眼科学专业委员会委员，海峡两岸医药卫生交流协会眼科学分会泪液和眼表疾病专业组委员，第十一届上海市医学会眼科专科分会角膜学组副组长",40,2.5w,7.6w,198,
https://www.douyin.com/user/MS4wLjABAAAAlF5oAAXkBVKV0Sx2J-f7WLVabTshO8plMUaEZpz295G-RHaMe5ZUKQQvvRumfvrr,眼科教授荣翱,抖音号： rongao,上海市同济医院眼科主任医师 荣翱,"主任医师
博士研究生导师
同济大学附属同济医院眼科主任医师
关注眼健康，科普实用眼科知识",291,42.4w,39.3w,328,
https://www.douyin.com/user/MS4wLjABAAAApbHXJyFlTwEXtu8mg7Fl52x1-zlTbQ0yTAi5kSW4Dhcb9dnGAtApFRxyYwNon_Od,眼科刘静主任,抖音号： yankeliujing,中国中医科学院望京医院眼科主任医师 刘静,"全国中医眼科知名专家
北京中医药大学眼科临床学系副主任
中华中医药学会眼科分会副主任委员
世界中医药学会联合会眼科专业委员会副会长",68,48.2w,133.5w,429,392
https://www.douyin.com/user/MS4wLjABAAAAg42EjkSaaiR5QMwnYgtNdrWmvsXreLgY5ueCLO8px1U,眼科王赞春主任,抖音号： 948885246,北京中医药大学东直门医院眼科主任医师 王赞春,"北京中医药大学东直门医院院级名老中医
毕业于上海医科大学及北京中医药大学，从事眼科专业40余年。主编及参与主编著作十余本，发表专业论文十余篇，参与局级及校级科研课题各一项。曾获世界医学大会“优秀成果奖”。
专长擅长：中西医结合治疗眼睑肿物，甲亢性突眼，干眼症，白内障、色素膜炎、糖尿病视网膜病变、角膜结膜炎，青光眼，眼底出血，黄斑变性，黄斑水肿，眼肌麻痹，头痛，以及围手术期中医药康复治疗等。",230,1.3w,6.0w,377,205
https://www.douyin.com/user/MS4wLjABAAAAhtZxx3WiIHkVIKNRYhFdowZqy2yWgIk3TKPtTUnK_6kIg-3jtMA4LrpVK9N3p4Jt,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAWQvJOxrna1dKBK3r0aOyKmBXo2hyEObIvw56UdYJZi4YwuVsVPEq-UyJ1vXrgkBK,眼科医生江晓丹,抖音号： eyedrjiang,北京大学第三医院眼科主治医师 江晓丹,"北京大学 医学博士
老年医学会眼科分会青年委员
中国医学装备协会眼科分会秘书处骨干
2013年丹麦哥本哈根大学附属医院眼科实习
2011年韩国嘉泉大学Gil医院眼科实习",244,2.4w,11.1w,208,
https://www.douyin.com/user/MS4wLjABAAAArBSD5HlBtMAQDi0mRzN9VZj8UO_t3qRJfHDgB_4v4RU,眼科医生梁天蔚,抖音号： LiantianweiYS,北京儿童医院眼科主任医师 梁天蔚,"眼健康卫士
我愿为光明事业奋斗终生",151,13.7w,33.3w,400,
https://www.douyin.com/user/MS4wLjABAAAAXSUo5lYmv8CJ8UY6CwPbLeS5AEExhnjhzx05YxTFwvHWY9qBYGH7XgwEBovq4BYT,眼科医生马晓萍,抖音号： dryeyetea,复旦大学附属中山医院眼科主任医师,三甲医院眼科医生，眼科学博士             复旦大学附属中山医院眼科             中山医院厦门医院执行主任，主任医师             硕士生导师             美国AA0/ASOPRS会员             海峡两岸眼表及泪膜学组组员             上海市青光眼学组组员             关注我，持续科普有用的眼科学知识             每周不定期开直播,341,5.0w,16.7w,401,
https://www.douyin.com/user/MS4wLjABAAAA0xNTnlzkExLXm4AfwrYzN696NAGmcngiFe_kf9KFaJ8,眼科医生邱伟强,抖音号： QWQyisheng,北京大学第三医院眼科主任医师 邱伟强,"北京医师协会眼科专科医师分会青年委员会副主任委员
北京大学医学部视光学院院长助理
北京大学眼科学系委员
中国医师协会眼科专科医师分会神经眼科专业委员会委员
中国校园健康行动护眼亮眼工程北京市公益护眼青年专家委员",112,26.5w,78.1w,496,
https://www.douyin.com/user/MS4wLjABAAAAaMhNcgBih4NLwC00-P7ggeVYZb5KO8cruLtHlxoQdn22SDyzFBzDd7IwUhEfourv,眼科医生王红,抖音号： Dr_wanghong,山东大学齐鲁医院眼科主任医师 王红,"山东大学齐鲁医院眼科主任医师，教授，博士研究生导师
中国眼微循环学会眼底病学组副主任委员
中国老年医学研究会眼科专业委员会委员
山东老年医学学会糖尿病眼病专业委员会主任委员
山东老年医学学会眼科专业委员会副主任委员
山东省激光医学会眼科专业委员会常务委员
《山东大学眼耳鼻喉学报》编委
从事眼科临床工作20余年，擅长眼底病诊治",44,5669,1.2w,83,
https://www.douyin.com/user/MS4wLjABAAAAhW3RiX7wTduhrADQY7rHyypNhT7r-wWG-OPNK7SFZeY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAANAb9LFL1_XRz3CgNsnVnQ7iqh25mRfsqcWXWfpCaFw8,眼科医生王志强,抖音号： Dr_Wang001,北京中医药大学第三附属医院眼科科室主任 王志强,医学博士，北京中医药大学第三附属医院眼科主任，中西医结合眼科专家科普健康眼科知识 | 教你如何护眼 | 如何预防眼科类疾病          擅长中西医结合治疗眼病，在近视、弱视、干眼症、眼睑痉挛、黄斑变性、视神经萎缩、青光眼、更年期眼病、白内障、泪道、胬肉等眼病的中西医治疗上经验丰富。,10,5.5w,10.5w,277,
https://www.douyin.com/user/MS4wLjABAAAA9U-EseX8nvH4TAnQ5y0zM-O9hP7u-DQTEhzzNQ1XVRQBwGtecMO4ThIJrrQHjJHW,眼科医生张红,抖音号： zhanghongeye,天津医科大学眼科医院白内障科主任医师 张红,"教授，主任医师，眼科学博士，博、硕士生导师
天津医科大学眼科医院白内障科主任
石家庄爱尔眼科医院特邀专家
中华医学会白内障学组委员
国际眼科学杂志编委",4,1403,2267,96,
https://www.douyin.com/user/MS4wLjABAAAA_Gp2nT220SiveN6Vrk9FSfUYLZnzlNez5VeEtrKcWsW47VPb7zwzZypyoAl0ajs-,眼科医生周尚昆,抖音号： zsk_doctor,中国中医科学院望京医院眼科副主任医师 周尚昆,"国家卫计委健康快车白内障手术专家
世界中联眼科专业委员会常务理事
中华中医药学会眼科专业委员会委员
完成国家级课题5项，省级课题3项，科学院课题3项
多次响应国家卫计委号召，到边远地区扶贫，免费完成白内障手术7000余台
眼科博士
中医师承国医大师、中西医结合眼科奠基人唐由之研究员",100,42.6w,166.9w,425,669
https://www.douyin.com/user/MS4wLjABAAAAOil1fG5pKNynztgCmalm4joIBTFxg9p_3NtDrTJgCgc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAELSQ8qPjztX-QhqAoeyJBOAPPe5nS5ZaDEI9M_XDF08,晏子,抖音号： 1616574321,,"感谢抖音平台！感谢关注
一起学习更多的食疗食养，以食代药，以食代妆 
守护餐桌健康，守护净土，吃有力量的食物！关注我，让我们一起受益
承蒙厚爱，不胜感激，感恩遇见
（请勿连赞）",1534,1168,6988,65,
https://www.douyin.com/user/MS4wLjABAAAABu1f6KpulLGRFztcoh9ZPfc3MhTgyid4l3T7usAst38,燕麦之乡 茹意茹,抖音号： 2212364287,茹意茹商贸官方账号,带你走进内蒙古后山人的养羊生 活，持 续 给大家 分 享关于养羊的一 切问 题,431,1412,4561,128,
https://www.douyin.com/user/MS4wLjABAAAAh-Qyd-xDPi-scTz5orHIKIv5YrPdYHVbt_8yBI78ab26LR6hQWQdkC25h16uy0VM,燕子,抖音号： s870184649,,做一个灵魂有香气的女子！,7448,2531,6.8w,1132,
https://www.douyin.com/user/MS4wLjABAAAAh-Qyd-xDPi-scTz5orHIKIv5YrPdYHVbt_8yBI78ab26LR6hQWQdkC25h16uy0VM,燕子,抖音号： s870184649,,做一个灵魂有香气的女子！,7448,2531,6.8w,1132,
https://www.douyin.com/user/MS4wLjABAAAATOBYRUoNXqfosNfSiE7q0JRNod0CVQUnzJQ_XM0J1fxI3PrXKcoFQnfG8IdUh8Jo,艳艳真艳艳,抖音号： dyxfqo4q1zb1,,,120,35,37,4,
https://www.douyin.com/user/MS4wLjABAAAAPVv74nUCh0RIpP5v3V3IIH_nEWClknr2oYx360auwGk,雁子【开箱测评】,抖音号： 201920211314520.,,"大嘎好！我是雁子
平时喜欢买东西，化妆、护肤品
衣服首饰，美食应有尽有，每天
分享开箱视频，测评各种各样产品
记得每天来看我，做最真实最良心
的测评，把我平时买的、喜欢的东西
全都分享给你们，喜欢我的视频记得
关注我，比心点赞评论哦！",14,101,200,43,
https://www.douyin.com/user/MS4wLjABAAAA_p-J99Jc_jr4-Qx8xa8v-9dvt--hcnAmebyA0lSZUUk,央广军事,抖音号： ygjstv,中央人民广播电台军事中心官方抖音号,投稿邮箱ygjs@cnr.cn,26,0,2.2亿,1024,
https://www.douyin.com/user/MS4wLjABAAAAt6AsGhjrHeoxZNkceYg2J0FWvrWKzEaTAvF44-sPYco,央视财经,抖音号： yscjxmt,央视财经官方抖音号,风里，雨里，我在央视财经等你,5,1266.2w,1.1亿,8503,20
https://www.douyin.com/user/MS4wLjABAAAAlbiGVKkE2_XuYwpyqsh3m7AvYlnQ4NCoUvOeLluroZM,,,,"了解历史，我们最靠谱！
我们负责东奔西走，你们静静观赏就好",6,1565.1w,3.9亿,1314,531
https://www.douyin.com/user/MS4wLjABAAAAzUeMAVquSlyx-jBSs3nW6PwUxIKcNdtiGxq_k-ILudI,央视科教,抖音号： 1663411852,CCTV-10中央电视台科教频道官方账号,关注我，丰富你！            换个方式看硬核的知识！,0,50.0w,316.7w,1648,88
https://www.douyin.com/user/MS4wLjABAAAAhV8-lz-QOUpkk492RbeuOM4c1ocosD_DPY9IQiE6iQJR7YW87fECiUQk55QhDXHU,央视频,抖音号： CMG_yangshipin,央视频官方账号,"有品质，更轻松。关注我，让频频离你再近一点！
投稿邮箱：ysptougao@yangshipin.cn",23,1334.6w,2.6亿,2531,
https://www.douyin.com/user/MS4wLjABAAAA3vdfj4mce1Dv8SB9jvOXmkYoX8-8YLkJlvtp-mUsSbPFMNd5KpKsCWfPGeBatHsP,央视三农,抖音号： letus17,中央广播电视总台农业农村频道官方抖音账号,乡村振兴，一起同行！,38,170.6w,3226.8w,1558,2156
https://www.douyin.com/user/MS4wLjABAAAA4vgRHGrSG6rPlffm3RvwHWL8TBq7O4YnM5jHUNXz0-s,央视网,抖音号： cctv.com,央视网官方账号,有故事，有温度，有梦想。,3,4039.9w,13.0亿,7649,222
https://www.douyin.com/user/MS4wLjABAAAAC7r8UcpQchuQDP6MDlXoBVK3vrUHPDOy07dtII5uKeI,央视网快看,抖音号： kuaikancctv,央视网新闻频道官方抖音号,央视网原创短视频，在这里，看见世界。,8,2662.8w,10.0亿,5481,134
https://www.douyin.com/user/MS4wLjABAAAAgq8cb7cn9ByhZbmx-XQDdRTvFzmJeBBXOUO4QflP96M,央视新闻,抖音号： cctvnews,央视新闻官方抖音号,欢迎投稿：ysxw@cctv.com,31,1.3亿,59.4亿,5987,48
https://www.douyin.com/user/MS4wLjABAAAAkbQ6WKBEYi3dPwcR_BA6lg0JIGSZf3VsZjKY3XyVEtk,扬州市妇幼保健院,抖音号： dy9zaeqshsj9,扬州市妇幼保健院,扬州妇幼保健院,113,1811,1.2w,75,
https://www.douyin.com/user/MS4wLjABAAAAAiB6iWKoRlLA-41qPC2tsT523TueXp3IyY1hVV20eTA,杨sir,抖音号： yangdi1982,,我是杨迪,358,96,1058,102,
https://www.douyin.com/user/MS4wLjABAAAA42L2F7JoV4PlaTz_OZ0IG623Wu2-3lhe6YBcd1qx3dY,杨爱勤,抖音号： bmyyyaqys,,"很高兴陪你走过好""孕""的日子
V:HTV90255",154,7.5w,50.3w,215,395
https://www.douyin.com/user/MS4wLjABAAAASjQGAFQEXa6KzVX-KyU46LjgUGlfL6V90baHvGZ_fBg,杨宝妈咪,抖音号： YY911816,,要善良，要勇敢，要像星星一样努力发光,86,152,3504,139,
https://www.douyin.com/user/MS4wLjABAAAASjQGAFQEXa6KzVX-KyU46LjgUGlfL6V90baHvGZ_fBg,杨宝妈咪,抖音号： YY911816,,要善良，要勇敢，要像星星一样努力发光,86,152,3504,139,
https://www.douyin.com/user/MS4wLjABAAAATWqaEp9bqQV6t0ykWDvZ6UOTjQhN9TVbLN4nTYGMI3A,,,,,,,,103,
https://www.douyin.com/user/MS4wLjABAAAAHa6pMOJ-GH_TeTf0_27kJH3AH74S0umYqGpbfj-PLyUWgPRNVjVppCcFLD71HqKN,杨国桥,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAFy49KrfNYH0amWYpH25f04pHmHvS5jFcaoLmvelnHS8,杨菁,抖音号： 2017013421,,喜欢看风景，拍风景！比较乐观！性格开朗,1423,1469,8.6w,7987,
https://www.douyin.com/user/MS4wLjABAAAARr0iQaoLx3XEvs8nxEothhwwaJiJRQZ7Snv5CkcDlSg,杨菊医生,抖音号： YJYS1123,湖南省中医院肿瘤内科主治医师 杨菊,湖南省中医院肿瘤科主治医师,12,17.8w,54.6w,31,493
https://www.douyin.com/user/MS4wLjABAAAAe3sIncY2y89HzJh8RjviJV5ZtShJb_tqKse7_VuiEA0,yang,抖音号： 1700710599,,记录生命中的点点滴滴,38,73,264,15,
https://www.douyin.com/user/MS4wLjABAAAA9vK7Mc0RBPA-Ge6S8-cpyYnCJhJxgZQOlb7zK3jWr4s,杨凌发布,抖音号： 1099853866,杨凌发布官方抖音号,杨凌最新资讯动态,48,7.5w,43.5w,1229,
https://www.douyin.com/user/MS4wLjABAAAA2QE8sfufUwX1iLALVBZZNWbX0wWDzJlYDduUnPE6ZcygKFTE_5CIFHwkUXNYaNSm,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAnge8Yh1CmcaKO0j0smnMTd-SQ8Cj7BDYSwd9MiPZMtE,杨庆闲弹医迹江湖,抖音号： yangqingxiantan,华西医院心内科主任医师 杨庆,"四川大学华西医院心内科主任医师
擅长各种快速心律失常的射频消融术，尤其擅长于治疗各种复杂及疑难心律失常
师者医者，我有幸二者兼之。愿以己之所长，为世间尽微弱之力。不为闻达，只求心安",10,2.8w,5.0w,44,
https://www.douyin.com/user/MS4wLjABAAAAwgcA8NnI8Z2oJXDTCQRYPHKAmSyg4gPvGxJ-o9UT3Ne6znK14gX4k46DKiPJSgMN,杨尚达医生,抖音号： yangshangda120,湘潭市第一人民医院重症医学科主治医师 杨尚达,"湘潭市第一人民医院（三甲医院工作8年），主治医师（中级职称），擅长气管切开，心肺脑复苏，心脏电复律，支气管内镜，血液净化，人工肝，肾脏替代治疗等抢救技术，主治重症细菌病毒性肺炎，多器官功能衰竭，各种毒物中毒，心功能衰竭，严重创伤，重症颅脑损伤，急性及慢性肝衰竭，急性肾损伤等急危重症疾病。主要事迹：参与湘潭市重症禽流感H7N9肺炎救治；主持开展湘潭市首例新型人工肝血浆分离胆红素吸附技术救治重症肝衰竭患者。持有全国重症医师资格认证5C证书,",77,9.4w,28.0w,493,
https://www.douyin.com/user/MS4wLjABAAAAxvPCzT_FJWQPbKJR-75fBXb3nZ0oFbSiIFNtEsJc0qY,杨苏安,抖音号： 2179084579,长沙市第一医院妇产科主任医师 杨苏安,"全国先进个人/中国医学促进会委员
湘雅医学院兼职教授
爱科普 爱囤货的精致杨阿姨
帮助你解决女性的小烦恼",41,300.3w,1790.7w,1008,
https://www.douyin.com/user/MS4wLjABAAAAB1lxLcDT1n51dY3jyB-VQACgN0gbYWGxvSdiE0DWYLY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA-VTTr5kjwOu5fxt02EU30XkmZx0NQ1k9sdKi7bbznxI,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAD1PPlYQY58764KzkItBioE0Avq_el4k3QryckVgKKjU,杨阳羊医生,抖音号： 1003786897,上海市第一妇婴保健院 男性科医师 杨阳," 生殖男科医生
 德国吉森大学分子男科学博士
 同济大学讲师、香港中文大学客座讲师
 擅长ED、PE、男性不育等各类男科疾病诊治",38,38.2w,238.2w,530,
https://www.douyin.com/user/MS4wLjABAAAAZMVoXy3Ucg6zUg-lo-heeD4e8LkR5rTw2prXjD_MUHgyNAeyktTmPvDDjWn15zs8,杨医生在线,抖音号： i95233,中国医学科学院肿瘤医院介入科主任医师 杨正强,中国医学科学院肿瘤医院介入治疗科主任医师。,209,798,3062,43,
https://www.douyin.com/user/MS4wLjABAAAAQeOtAOYMEeve5eawdgVTmVMfI6afmPlFKAKu2wfJJsw,杨勇医生,抖音号： Dr.yangyong,北京中医药大学东直门医院男科主治医师 杨勇,工作单位:北京中医药大学东直门医院,48,1.1w,4.6w,80,65
https://www.douyin.com/user/MS4wLjABAAAAqLPgx-hHf27EqGEtRQ6YyuQQTmikB5CBO1jXy61yhWKujGd8KO5G8V2vdcLQJAym,杨子江River,抖音号： yangzijiangxgz,,"正在努力更上镜的时尚博主！
怕丑怕老怕死
挖宝小能手！有超多稀奇古怪、好玩好笑又好用的美妆·护肤·神器 · 美食·日用小玩意儿！
伦敦时尚装新锐华人设计师！让你们穿搭不踩雷！
粉丝+v：yangzijiang1111
合作+v：18018109455",40,288.1w,2608.9w,274,
https://www.douyin.com/user/MS4wLjABAAAA9_MYIkMyI4YHbuaXq55_nEU8dv0HaZWTl48XNvVm-cw,洋仔的健身笔记（减脂 塑形）,抖音号： 7198761,,"我是洋仔
自己从小胖子减下来，慢慢喜欢上了健身，
通过学习做了健身教练
依然很菜 自己会多学习 多锻炼
分享一些减脂 减重 以及训练干货
有错误会改正 尽量有文献支持
国家职业资格认证健身教练
NSCA-CSCS 美国国家体能协会体能训练师
NSCA-CPT 美国国家体能协会私人教练",448,2018,3962,81,
https://www.douyin.com/user/MS4wLjABAAAA_w49F06W7bKnMsOYXUhTmFRmURxpw_1fIvQsdPy2RTY,洋紫,抖音号： 197361956,,健身只是为了遇见更好的自己！,860,1.2w,29.6w,756,
https://www.douyin.com/user/MS4wLjABAAAA7lH8_ogSCeUtaTfdmAU0Lzz3QJlmM3AbZ60cRp3fxTM,羊城晚报,抖音号： yangchengwanbao,羊城晚报官方账号,看见生活点滴！,110,892.0w,2.4亿,12311,
https://www.douyin.com/user/MS4wLjABAAAAWfMdKNIcfDDFQFsxIgsVb1iLkpk7U5FFEVapZ9ke1hs,羊小咩,抖音号： LW20190822,,一直为怀孕做准备，备孕道路的心路历程……,54,42,97,15,
https://www.douyin.com/user/MS4wLjABAAAA9vq9GIdPpdg44X-EJ7td378NtGGR1Bq2ss7CNGhZtxc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAASZ6Me9bMim8hvtYfYkfQ4c7ge4tNR_PLrK1FcFo2Ulyntoh7VONXuO1_ZRO2qWKl,阳信县中医医院,抖音号： Yxx_zyy,阳信县中医医院官方抖音号,崇德，精业，承粹，创新。,508,4357,1.9w,193,
https://www.douyin.com/user/MS4wLjABAAAAcIvjRjjY2Ne4YbEbJ6lz9LcnuEfLHgIzMCMsYUHrbrjVhMz6l8FAqyevcNvA5bHy,,,,,,,,174,
https://www.douyin.com/user/MS4wLjABAAAAvoio3ppZ1CXWV0mvXTkmDLQGTvZxLSlcpRw-zrU93eprfJGPdF-7T7i6h0lm6-Pq,养鸽加油站六六,抖音号： fang13073765778,六六养殖官方账号,"专注鸽子养殖，鸽子技术！
每天更新养鸽知识，鸽病诊断！
点下方，联系方式！",3261,3.6w,16.7w,730,
https://www.douyin.com/user/MS4wLjABAAAAn-h73gsk4bPhIUMGSRG8LusrbHtuLEq-ug6aKzJVLSw,养好鸽子马书真,抖音号： a18603824836,真真宠物用品店官方账号,"直播时间:周一到周五8点半直播。
养好鸽子助手！养鸽子人的帮手！",5297,12.5w,26.1w,1557,4281
https://www.douyin.com/user/MS4wLjABAAAAhc3mL9aLeTC_xJrxhcaNbBWrNr3KzvJ7YGDlfLbkU1E,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAArTpNKiv7uqTuZ_yzbC_n63vt_2wTDoNxpxUaM_j50IZ4qmHwJk0RBqoWfJNLsd0Z,养生,抖音号： dyakvtnskk9f,,健康生活！,6606,3731,6185,254,774
https://www.douyin.com/user/MS4wLjABAAAAYGzkiXoanlk-DR1Wcky_7DTuqiCXir2LgZXpOh6uLB4,养生堂,抖音号： 950849041,北京卫视《养生堂》节目官方抖音账号,为爱你和你爱的人珍惜身体,13,1618.8w,6362.5w,2444,2148
https://www.douyin.com/user/MS4wLjABAAAAEZMREHRqmA1iIYikSDF3mPhXJb5-Irj1VezlH2232DE,养鱼大叔（日月明）,抖音号： 1918738988,,"养鱼大叔1983年开始养殖四大家鱼
拥有38年养殖淡水鱼经验
目前在广东台山养鱼
欢迎和各位朋友交流养鱼经验q",4864,3.1w,39.7w,1109,147733
https://www.douyin.com/user/MS4wLjABAAAArop_H4RS-0Lq-W_EYXxAFeK1XGloFbdJbQyrOoDDc3o,养月汇宋老师,抖音号： dy4k5391kouk,,从备孕指导，怀孕，养娃，修身，疗愈都可以。,9986,4936,2735,27,
https://www.douyin.com/user/MS4wLjABAAAA7KYwwgVrQrbESeny0jrZVWLzPBSjsgCp8qFWJCoKTi4,,,,,,,,,
